Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
1/178 GAYHURST ROAD ,"DALLINGTON, CHRISTCHURCH",8061,3,1,1,-,93,1930,550,22-Oct-23,8,FALSE,"$485,000","$280,000"
1/1 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,160,77,2024,550,15-May-24,15,FALSE,"$640,000","$240,000"
2/1 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,104,75,2024,550,17-Nov-24,23,TRUE,"$610,000","$210,000"
1/9 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,150,79,2024,550,9-Jul-24,22,FALSE,"$620,000","$220,000"
3/1 TILIA LANE ,DALLINGTON,8061,2,1,1,104,79,2024,550,8-May-24,8,FALSE,"$620,000","$220,000"
65 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,2005,550,2-Nov-24,7,FALSE,"$550,000","$220,000"
4/66 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,72,75,2023,550,27-Sep-23,21,FALSE,"$555,000","$205,000"
140 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,511,80,1920,550,21-Mar-24,7,FALSE,"$560,000","$340,000"
3 GLENFIELD CRESCENT ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,93,2010,550,28-Sep-24,8,FALSE,"$520,000","$265,000"
21 GLENFIELD CRESCENT ,"MAIREHAU, CHRISTCHURCH",8052,2,1,2,713,92,1950,550,15-Apr-24,7,FALSE,"$540,000","$370,000"
1/279 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,3,1,3,916,-,-,550,15-Feb-23,7,FALSE,-,-
382 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,3,2,2,804,120,1960,550,29-Apr-23,7,FALSE,"$620,000","$360,000"
3/271 INNES ROAD ,MAIREHAU,8052,2,1,1,200,80,2024,550,19-Apr-24,7,FALSE,"$680,000","$240,000"
1/26 KELLYS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,3,1,1,-,112,1950,550,18-Jun-24,7,FALSE,"$530,000","$300,000"
1/252 KNOWLES STREET ,"MAIREHAU, CHRISTCHURCH",8052,3,1,2,-,95,1950,550,30-Aug-24,15,FALSE,"$610,000","$285,000"
23 PASCOE AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,766,113,1930,550,10-Oct-23,7,FALSE,"$690,000","$420,000"
15 THORNTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,440,118,1950,550,25-Mar-23,7,FALSE,"$640,000","$310,000"
2 LIMES AVENUE ,"PARKLANDS, CHRISTCHURCH",8083,3,2,2,514,175,2000,550,12-Sep-24,21,FALSE,"$770,000","$440,000"
90B WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,194,136,2018,550,7-Jul-23,7,FALSE,"$620,000","$255,000"
104 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,1,2,764,90,1940,550,9-Jul-24,21,FALSE,"$660,000","$570,000"
123 BRIGGS ROAD ,"SHIRLEY, CHRISTCHURCH",8052,3,1,2,774,120,1950,550,10-May-24,7,FALSE,"$570,000","$390,000"
47 GOLF LINKS ROAD ,"SHIRLEY, CHRISTCHURCH",8061,3,1,2,711,111,1950,550,24-Aug-24,15,FALSE,"$650,000","$395,000"
2/57 GOLF LINKS ROAD ,"SHIRLEY, CHRISTCHURCH",8061,3,1,2,-,140,1990,550,5-Jul-24,7,FALSE,"$580,000","$275,000"
2/40 HERCULES STREET ,"SHIRLEY, CHRISTCHURCH",8013,2,1,2,-,140,1975,550,22-Apr-24,7,FALSE,"$615,000","$210,000"
11 HOPE STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,1,544,110,1960,550,19-Oct-24,2,FALSE,"$580,000","$275,000"
56 HOPE STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,1,708,101,1950,550,2-Oct-23,7,FALSE,"$600,000","$285,000"
1/41 HORSESHOE LAKE ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,-,120,75,2024,550,8-Jun-24,8,FALSE,"$590,000","$190,000"
4/41 HORSESHOE LAKE ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,127,75,2024,550,21-Jun-24,18,FALSE,"$595,000","$195,000"
43 JOY STREET ,"SHIRLEY, CHRISTCHURCH",8061,3,2,1,701,100,1950,550,22-Apr-24,7,FALSE,"$530,000","$330,000"
4 NETHERBY LANE ,"SHIRLEY, CHRISTCHURCH",8061,3,2,2,665,180,1990,550,22-Aug-24,7,FALSE,"$710,000","$545,000"
1/8 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,550,30-Aug-23,7,FALSE,"$580,000","$190,000"
5/10 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,550,25-Nov-24,15,TRUE,"$580,000","$190,000"
6/12 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,550,4-Dec-23,8,FALSE,"$580,000","$210,000"
32B NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,3,1,2,624,159,2000,550,13-Feb-23,7,FALSE,"$670,000","$455,000"
9 ORONTES STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,-,678,110,1950,550,22-Nov-24,18,TRUE,"$480,000","$265,000"
125 QUINNS ROAD ,"SHIRLEY, CHRISTCHURCH",8013,3,1,2,-,150,1990,550,15-Dec-23,7,FALSE,"$550,000","$240,000"
1/5 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,158,82,2024,545,6-May-24,15,FALSE,"$720,000","$320,000"
5/20 AJAX STREET ,"BURWOOD, CHRISTCHURCH",8061,2,1,-,103,76,2021,540,9-May-24,9,FALSE,"$570,000","$205,000"
1/106 BURWOOD ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,1,-,120,1980,540,9-Jun-23,7,FALSE,"$580,000","$260,000"
339A BURWOOD ROAD ,"BURWOOD, CHRISTCHURCH",8083,4,1,1,785,102,2000,540,5-Apr-23,7,FALSE,"$670,000","$405,000"
3/4 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,106,76,2024,540,15-May-24,8,FALSE,"$610,000","$210,000"
1/55 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,2,174,86,2023,540,1-Jun-24,7,FALSE,"$660,000","$300,000"
62D CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,146,72,2023,540,28-Feb-24,7,FALSE,"$590,000","$260,000"
2/120 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,154,72,2023,540,2-Sep-24,7,FALSE,"$610,000","$205,000"
199A HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,3,1,194,106,2022,540,20-Jan-23,64,FALSE,"$650,000","$270,000"
3/57 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,155,93,2021,540,4-Nov-24,7,FALSE,"$690,000","$245,000"
109B AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,164,60,1965,540,7-Nov-23,7,FALSE,"$360,000","$220,000"
1/5 FERNBROOK PLACE ,"MAIREHAU, CHRISTCHURCH",8013,2,1,2,554,190,1980,540,3-Nov-23,7,FALSE,-,-
35A HARRISON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,-,90,1995,540,14-Mar-23,7,FALSE,"$590,000","$250,000"
238A HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,222,83,2019,540,15-Jul-24,7,FALSE,"$530,000","$265,000"
326 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,2,1,2,673,90,1950,540,29-Nov-24,11,TRUE,"$550,000","$340,000"
84C WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,2,1,166,72,2023,540,12-Apr-24,22,FALSE,"$630,000","$230,000"
2 BELLBROOK CRESCENT ,"SHIRLEY, CHRISTCHURCH",8013,3,1,1,384,118,2000,540,8-May-24,7,FALSE,"$540,000","$240,000"
21 MAURICE STANTON PLACE ,"SHIRLEY, CHRISTCHURCH",8052,4,1,2,606,193,2000,540,31-Jul-24,62,FALSE,"$780,000","$470,000"
17/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,101,77,2023,540,6-Aug-24,7,FALSE,"$620,000","$210,000"
2/40 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,99,74,2023,540,29-Aug-24,7,FALSE,"$625,000","$200,000"
5/40 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,123,74,2023,540,9-Apr-24,15,FALSE,"$625,000","$210,000"
9/43 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,89,72,2024,540,8-Oct-24,29,FALSE,"$610,000","$195,000"
7 ORCADES STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,1,873,96,1950,540,15-Apr-24,7,FALSE,"$450,000","$270,000"
3/44 SHIRLEY ROAD ,"SHIRLEY, CHRISTCHURCH",8013,2,2,1,93,68,2023,539,26-Apr-24,8,FALSE,"$615,000","$215,000"
1/98A LAKE TERRACE ROAD ,"BURWOOD, CHRISTCHURCH",8061,3,1,1,-,130,1975,535,12-Sep-23,7,FALSE,"$540,000","$250,000"
3/42 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,131,65,2022,535,21-Nov-24,26,TRUE,"$640,000","$240,000"
28 ACHILLES STREET ,"BURWOOD, CHRISTCHURCH",8061,3,1,1,759,101,1930,530,3-Jul-23,7,FALSE,"$470,000","$290,000"
48 BAYNES STREET ,"BURWOOD, CHRISTCHURCH",8083,3,1,2,615,111,1960,530,8-Feb-23,7,FALSE,"$540,000","$300,000"
1/3 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,129,76,2024,530,7-Jun-24,38,FALSE,"$620,000","$220,000"
3/12 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,100,75,2024,530,7-Jun-24,15,FALSE,"$610,000","$210,000"
5/34 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,190,67,2023,530,5-Jul-24,8,FALSE,"$610,000","$240,000"
1/57 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,141,94,2021,530,19-Nov-24,36,TRUE,"$680,000","$240,000"
4/271 INNES ROAD ,MAIREHAU,8052,2,1,1,179,82,2024,530,14-Jun-24,33,FALSE,"$680,000","$240,000"
2/165 PETRIE STREET ,"RICHMOND, CHRISTCHURCH",8013,2,2,1,-,122,2017,530,3-Aug-24,7,FALSE,"$670,000","$270,000"
81 MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8061,3,1,2,769,103,1950,530,6-May-24,7,FALSE,"$540,000","$330,000"
123 MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8061,3,1,1,607,101,1955,530,21-Sep-23,7,FALSE,"$520,000","$300,000"
191 MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8083,3,1,2,612,160,2024,530,16-Sep-24,24,FALSE,"$930,000","$380,000"
1/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,101,77,2023,530,22-Sep-23,8,FALSE,"$620,000","$210,000"
4/40 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,106,74,2023,530,10-Feb-24,22,FALSE,"$625,000","$200,000"
62C CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,85,72,2023,525,14-Apr-23,8,FALSE,"$570,000","$240,000"
129 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,632,110,1950,525,10-Oct-23,7,FALSE,"$600,000","$350,000"
5/18 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,525,29-Nov-23,8,FALSE,"$580,000","$190,000"
16/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,1,1,73,75,2023,525,4-Jun-24,7,FALSE,"$610,000","$200,000"
11A BARCLAY PLACE ,"BURWOOD, CHRISTCHURCH",8061,3,1,1,-,103,1950,520,28-Mar-24,7,FALSE,"$465,000","$220,000"
4A BURWOOD ROAD ,"BURWOOD, CHRISTCHURCH",8083,5,2,4,818,250,1990,520,27-Mar-24,7,FALSE,-,-
9/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,1,-,108,2000,520,5-Apr-24,7,FALSE,"$580,000","$270,000"
32/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,520,5-Apr-24,7,FALSE,"$580,000","$270,000"
2/4 TINTAGEL LANE ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,112,2020,520,15-May-24,7,FALSE,"$550,000","$275,000"
11 BIDEFORD PLACE ,"DALLINGTON, CHRISTCHURCH",8061,3,1,2,647,103,1960,520,28-Jan-23,7,FALSE,"$500,000","$290,000"
3/1 MATATA PLACE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,102,76,2024,520,4-Jun-24,34,FALSE,"$610,000","$210,000"
2/135 HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,133,75,2022,520,27-Nov-24,13,TRUE,"$650,000","$220,000"
3/150 HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,138,69,2023,520,15-Oct-24,34,FALSE,"$625,000","$235,000"
3/160 HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,132,68,2022,520,3-Nov-23,15,FALSE,"$625,000","$235,000"
2/57 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,136,93,2021,520,22-May-23,7,FALSE,"$680,000","$240,000"
77 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,771,140,1960,520,16-Feb-23,7,FALSE,"$570,000","$340,000"
2/5 CHILTON DRIVE ,"MAIREHAU, CHRISTCHURCH",8052,3,1,1,-,90,1975,520,6-Mar-24,7,FALSE,"$460,000","$255,000"
325 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,2,2,2,759,100,1945,520,23-Nov-24,17,TRUE,"$560,000","$360,000"
1/360 INNES ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,121,1940,520,19-Nov-24,21,TRUE,"$600,000","$310,000"
481 INNES ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,120,1990,520,27-Jun-24,7,FALSE,"$590,000","$240,000"
71 MAHARS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,3,1,4,860,240,-,520,9-Mar-23,7,FALSE,-,-
1/28 RANGER STREET ,"MAIREHAU, CHRISTCHURCH",8052,2,2,2,731,180,1950,520,3-Oct-24,7,FALSE,-,-
1/294A WESTMINSTER STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,2,653,200,1970,520,13-Mar-23,7,FALSE,-,-
84B WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,2,1,185,72,2023,520,23-Aug-24,7,FALSE,"$630,000","$230,000"
14 QUINNS ROAD ,"SHIRLEY, CHRISTCHURCH",8013,3,1,2,587,121,1920,520,29-May-23,7,FALSE,"$345,000","$270,000"
4/44 SHIRLEY ROAD ,"SHIRLEY, CHRISTCHURCH",8013,2,2,1,80,68,2023,519,8-Jun-24,9,FALSE,"$615,000","$215,000"
5/44 SHIRLEY ROAD ,"SHIRLEY, CHRISTCHURCH",8013,2,2,1,99,66,2023,519,30-Jul-24,13,FALSE,"$615,000","$215,000"
38/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,515,11-Sep-24,7,FALSE,"$580,000","$270,000"
3/8 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,515,11-Jun-24,27,FALSE,"$580,000","$190,000"
4/8 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,515,10-Jun-24,88,FALSE,"$580,000","$190,000"
6/18 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,515,28-Feb-23,7,FALSE,"$580,000","$190,000"
3/43 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,93,72,2024,515,2-Nov-24,7,FALSE,"$610,000","$195,000"
13/43 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,87,72,2024,515,22-Oct-24,51,FALSE,"$610,000","$195,000"
292 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,3,2,1,754,141,1940,510,1-Feb-23,7,FALSE,"$550,000","$335,000"
1/73 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,1,1,106,76,2024,510,14-Nov-24,26,TRUE,"$625,000","$220,000"
1/40 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,121,74,2023,510,14-Jan-24,7,FALSE,"$625,000","$210,000"
3/40 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,105,74,2023,510,14-Jan-24,7,FALSE,"$625,000","$200,000"
4/160 HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,184,68,2022,509,3-Jan-24,7,FALSE,"$625,000","$235,000"
2/8 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,505,23-Oct-24,962,FALSE,"$580,000","$190,000"
33A ACHILLES STREET ,"BURWOOD, CHRISTCHURCH",8061,3,2,1,407,153,2022,500,6-Jan-23,22,FALSE,"$765,000","$265,000"
39D BASSETT STREET ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,60,1990,500,16-May-24,7,FALSE,"$430,000","$215,000"
199 BURWOOD ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,2,607,95,1960,500,31-Jan-23,7,FALSE,"$580,000","$315,000"
2/243 NEW BRIGHTON ROAD ,"BURWOOD, CHRISTCHURCH",8061,2,1,1,-,110,1975,500,1-Oct-24,7,FALSE,"$495,000","$265,000"
1B STAFFORDSHIRE STREET ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,85,2000,500,18-Apr-23,7,FALSE,"$405,000","$235,000"
1/4 TINTAGEL LANE ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,111,2020,500,22-Mar-23,7,FALSE,"$550,000","$275,000"
62A CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,185,72,2023,500,6-Jun-23,7,FALSE,"$570,000","$240,000"
1/21 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,-,110,1925,500,22-Jun-23,8,FALSE,"$540,000","$210,000"
27B AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,615,102,2023,500,10-Dec-22,7,FALSE,"$610,000","$330,000"
471 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,4,2,4,"5,250",175,1907,500,19-Jan-24,10,FALSE,"$1,535,000","$1,475,000"
59B KELLYS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2,1,2,-,70,1970,500,1-May-24,7,FALSE,"$440,000","$240,000"
1/102 PHILPOTTS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,63,1950,500,31-Jul-23,7,FALSE,"$510,000","$255,000"
45 SKIPTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,-,635,100,1950,500,15-Feb-24,7,FALSE,"$465,000","$265,000"
52 SKIPTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,647,94,1955,500,1-Feb-23,7,FALSE,"$515,000","$265,000"
2 SQUIRE STREET ,"MAIREHAU, CHRISTCHURCH",8013,4,2,1,-,120,1975,500,20-Nov-24,20,TRUE,"$440,000","$290,000"
5 MCSAVENEYS ROAD ,"MARSHLAND, CHRISTCHURCH",8051,3,1,1,809,130,1960,500,20-Jul-24,7,FALSE,"$620,000","$405,000"
11 TE RITO STREET ,"MARSHLAND, CHRISTCHURCH",8083,3,1,1,206,97,2016,500,7-Nov-24,7,FALSE,"$590,000","$380,000"
84A WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,2,1,149,72,2023,500,23-Jul-24,15,FALSE,"$630,000","$230,000"
119 BRIGGS ROAD ,"SHIRLEY, CHRISTCHURCH",8052,3,1,1,450,112,1960,500,30-May-23,7,FALSE,"$490,000","$285,000"
5/33 HERCULES STREET ,"SHIRLEY, CHRISTCHURCH",8013,2,1,-,117,63,2022,500,30-Jan-24,7,FALSE,"$595,000","$215,000"
24 HEWLINGS STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,1,632,102,1955,500,20-Jul-24,7,FALSE,"$560,000","$300,000"
77 JOY STREET ,"SHIRLEY, CHRISTCHURCH",8061,3,1,2,653,110,1950,500,21-Dec-22,7,FALSE,"$540,000","$320,000"
3/10 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,500,26-Jan-23,7,FALSE,"$580,000","$190,000"
2/12 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,500,6-Apr-23,29,FALSE,"$580,000","$190,000"
5/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,80,77,2023,500,1-Oct-24,35,FALSE,"$610,000","$200,000"
15/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,73,75,2023,500,28-Oct-24,14,FALSE,"$610,000","$200,000"
2/21 QUINNS ROAD ,"SHIRLEY, CHRISTCHURCH",8013,3,1,-,197,74,2020,500,28-May-24,7,FALSE,"$455,000","$215,000"
1/44 SHIRLEY ROAD ,"SHIRLEY, CHRISTCHURCH",8013,2,2,1,185,68,2023,500,30-Sep-24,14,FALSE,"$630,000","$240,000"
6/42 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,95,65,2022,499,24-Jan-23,7,FALSE,"$600,000","$210,000"
4/33 HERCULES STREET ,"SHIRLEY, CHRISTCHURCH",8013,2,1,-,82,62,2022,499,13-Aug-24,30,FALSE,"$575,000","$200,000"
209 BURWOOD ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,1,607,103,1960,495,10-Jul-23,7,FALSE,"$590,000","$315,000"
1/84 TRAVIS ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,1,-,102,1950,495,3-Sep-24,33,FALSE,"$480,000","$215,000"
47 STRATHFIELD AVENUE ,"DALLINGTON, CHRISTCHURCH",8061,3,1,1,617,100,1970,495,28-Feb-23,7,FALSE,"$520,000","$300,000"
6 ARCHER STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,-,60,1970,495,27-Oct-23,7,FALSE,"$435,000","$230,000"
2/5 CROSBY STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,-,90,1965,495,20-Dec-22,50,FALSE,"$425,000","$220,000"
3 TE RITO STREET ,"MARSHLAND, CHRISTCHURCH",8083,3,1,1,200,92,2019,495,8-Jun-24,7,FALSE,"$590,000","$380,000"
7/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,90,77,2023,495,14-Nov-23,20,FALSE,"$620,000","$210,000"
14/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,73,76,2023,495,16-Oct-24,7,FALSE,"$610,000","$200,000"
5/43 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,122,72,2024,495,25-Oct-24,54,FALSE,"$625,000","$210,000"
11A COOPERS ROAD ,"DALLINGTON, CHRISTCHURCH",8061,4,2,1,713,150,1930,490,8-Nov-24,51,FALSE,"$740,000","$280,000"
2/342 INNES ROAD ,"MAIREHAU, CHRISTCHURCH",8052,3,1,1,-,110,1990,490,9-Oct-23,7,FALSE,"$730,000","$285,000"
102 PETRIE STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,3,647,120,1920,490,17-Feb-23,15,FALSE,"$710,000","$300,000"
79 EMMETT STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,-,670,104,1950,490,23-Oct-24,7,FALSE,"$470,000","$265,000"
2/61 MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,1,1,144,65,1955,490,9-Jul-24,7,FALSE,"$310,000","$190,000"
2/27 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,80,77,2023,490,4-Oct-23,8,FALSE,"$610,000","$200,000"
34 SHIRLEY ROAD ,"SHIRLEY, CHRISTCHURCH",8013,3,1,3,739,160,1935,490,6-Feb-24,7,FALSE,"$660,000","$555,000"
12/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,108,2000,485,22-Nov-23,22,FALSE,"$375,000","$270,000"
22/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,5-Dec-23,7,FALSE,"$580,000","$270,000"
29/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,14-Dec-23,7,FALSE,"$580,000","$270,000"
39/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,5-Dec-23,7,FALSE,"$580,000","$270,000"
1/39 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,78,2000,485,29-Nov-24,11,TRUE,"$450,000","$170,000"
1/62 FORTUNE STREET ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,100,1990,485,9-Mar-23,7,FALSE,"$465,000","$175,000"
29 BAMPTON STREET ,"BURWOOD, CHRISTCHURCH",8061,4,1,4,"1,262",230,1950,480,4-Dec-24,119,TRUE,"$805,000","$585,000"
12 GILWELL STREET ,"BURWOOD, CHRISTCHURCH",8083,3,1,2,683,120,1960,480,1-Aug-23,2,FALSE,"$610,000","$320,000"
181 HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,2007,480,21-May-24,7,FALSE,"$560,000","$150,000"
8 BRONWYN STREET ,"MAIREHAU, CHRISTCHURCH",8052,3,1,1,663,88,1950,480,20-Dec-22,7,FALSE,"$570,000","$360,000"
50 NANCY AVENUE ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,110,1965,480,11-Feb-23,7,FALSE,"$610,000","$275,000"
2/268 WESTMINSTER STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,-,110,1975,480,12-Dec-23,7,FALSE,"$425,000","$255,000"
2/294A WESTMINSTER STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,-,100,1975,480,13-Feb-24,7,FALSE,"$405,000","$220,000"
1/97 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,1,1,-,78,2008,480,24-Oct-24,7,FALSE,"$515,000","$195,000"
1/12 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,480,6-Sep-23,10,FALSE,"$580,000","$190,000"
