Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
6/61 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,213,75,2020,570,22-Nov-24,21,True,"$690,000","$360,000"
6/88 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,87,74,2021,570,29-Nov-24,9,True,"$660,000","$225,000"
5/8 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,89,77,2020,570,19-Sep-24,6,False,"$640,000","$205,000"
3/16 HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,122,77,2022,565,1-Mar-24,21,False,"$700,000","$390,000"
1/45 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,70,1960,565,3-Dec-24,5,True,"$455,000","$325,000"
7/62 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,100,1970,565,4-Nov-24,35,False,"$415,000","$280,000"
4/12 ROTHERHAM STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,109,79,2024,565,2-Nov-24,13,False,"$670,000","$230,000"
150 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,607,103,1910,560,10-Jan-24,69,False,"$710,000","$610,000"
3/43 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,4,1,2,-,110,1970,560,22-Jan-24,11,False,"$415,000","$280,000"
1/65 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,121,2000,560,10-Oct-23,7,False,"$560,000","$265,000"
1/45 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,113,84,2021,560,26-Nov-24,12,True,"$700,000","$290,000"
4/58 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,124,94,2023,560,28-Dec-23,15,False,"$710,000","$260,000"
2/64 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,180,1990,560,8-Jan-24,69,False,"$820,000","$430,000"
25 EUSTON STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,505,130,1990,560,22-Dec-22,7,False,"$710,000","$395,000"
2/16 HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,127,77,2022,560,21-Jul-23,7,False,"$700,000","$390,000"
4/16 HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,122,77,2022,560,15-Sep-23,7,False,"$700,000","$390,000"
3/31 KILMARNOCK STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,100,1960,560,3-Jul-24,17,False,"$600,000","$435,000"
1/52 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,2,263,120,1990,560,1-Jan-24,43,False,"$620,000","$340,000"
18 MONA VALE AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,179,160,1998,560,26-Apr-23,7,False,"$780,000","$550,000"
2/88 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,124,80,2021,560,3-Jul-24,7,False,"$660,000","$235,000"
4/6 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,76,76,2020,560,26-Nov-24,12,True,"$630,000","$200,000"
14 TIKA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,713,110,1940,560,26-Nov-24,12,True,"$610,000","$520,000"
146 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,"1,237",99,1940,550,30-Sep-24,6,False,"$1,250,000","$1,220,000"
172 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,599,110,1940,550,16-Jul-24,7,False,"$620,000","$530,000"
234 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,357,100,1940,550,16-Oct-24,37,False,"$580,000","$360,000"
3/4 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,90,1990,550,9-Jan-23,7,False,"$580,000","$385,000"
6/19 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,190,72,2022,550,5-Jul-24,7,False,"$610,000","$270,000"
55A BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,129,88,2010,550,4-Mar-24,7,False,"$530,000","$305,000"
3/65 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,111,2008,550,9-Jan-23,4,False,"$550,000","$255,000"
83D BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,116,2000,550,3-Oct-23,7,False,"$530,000","$265,000"
3/123 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,94,1970,550,11-Jul-23,7,False,"$455,000","$315,000"
160 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,546,110,1930,550,25-Jan-24,7,False,"$790,000","$760,000"
3/19 DILWORTH STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,107,70,2023,550,27-Feb-24,7,False,"$680,000","$265,000"
4/19 DILWORTH STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,163,70,2023,550,20-Aug-24,7,False,"$680,000","$265,000"
1 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,-,146,91,2020,550,8-Jul-24,7,False,"$750,000","$315,000"
6/45 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,82,80,2021,550,24-Sep-23,22,False,"$690,000","$290,000"
1/8 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,80,1990,550,21-Mar-24,7,False,"$500,000","$335,000"
11/12 FREYBERG AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,77,78,2020,550,23-Feb-24,7,False,"$670,000","$260,000"
1/18 GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,5,4,4,"1,007",326,1970,550,24-Jan-24,7,False,"$1,540,000","$1,120,000"
1/16 HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,2,1,183,91,2022,550,2-Dec-24,25,True,"$770,000","$420,000"
5/16 HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,130,77,2022,550,20-Aug-23,7,False,"$700,000","$390,000"
5/2 HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,3,1,92,73,2023,550,6-Sep-24,7,False,"$610,000","$220,000"
3 HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,339,89,1940,550,28-Nov-24,10,True,"$510,000","$335,000"
11 KONINI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,520,140,1920,550,21-Jun-24,7,False,"$870,000","$840,000"
1/23A KONINI STREET ,"RICCARTON, CHRISTCHURCH",8041,5,2,3,919,280,1980,550,6-Nov-24,7,False,-,-
2/20 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,140,1990,550,16-May-24,7,False,"$640,000","$340,000"
3/36 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1990,550,22-Nov-24,16,True,"$540,000","$325,000"
74 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,168,130,1990,550,19-Jul-23,17,False,"$550,000","$305,000"
39 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,208,86,2000,550,3-Apr-24,7,False,"$560,000","$305,000"
15 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,4,1,1,799,122,1910,550,11-Oct-24,7,False,"$1,090,000","$1,060,000"
5/26 MONA VALE AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,80,1970,550,15-Dec-23,7,False,"$540,000","$405,000"
6 PIKO CRESCENT ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,678,110,1940,550,26-Oct-23,7,False,"$600,000","$500,000"
2/5 RATA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1970,550,10-Oct-23,2,False,"$740,000","$550,000"
7/4 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,87,87,2020,550,23-Nov-24,15,True,"$650,000","$205,000"
5/10 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,80,78,2020,550,4-Oct-24,7,False,"$640,000","$205,000"
6/10 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,80,78,2020,550,12-Apr-24,8,False,"$640,000","$205,000"
1/179 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1990,550,3-Jul-24,7,False,"$470,000","$290,000"
11A STRAVEN ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,90,1960,550,10-Apr-24,7,False,"$590,000","$465,000"
1/10 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,106,72,2023,550,13-Feb-24,8,False,"$610,000","$210,000"
3/16 KILMARNOCK STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,100,1970,549,22-Aug-24,7,False,"$590,000","$375,000"
5/11 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,87,1970,545,15-Oct-24,29,False,"$495,000","$305,000"
2/19 DILWORTH STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,107,70,2023,540,1-Feb-24,43,False,"$640,000","$235,000"
3/45 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,67,81,2021,540,11-Jul-24,8,False,"$680,000","$280,000"
4/45 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,68,81,2021,540,28-Aug-23,7,False,"$680,000","$280,000"
7/28 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,2,-,72,2024,540,24-Jun-24,27,False,"$640,000","$225,000"
51A PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,118,132,2000,540,25-Oct-23,7,False,"$580,000","$245,000"
52B PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,3,-,196,88,2022,540,2-Sep-23,7,False,"$690,000","$325,000"
1/3 PURIRI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,120,1970,540,28-May-24,7,False,"$660,000","$570,000"
8/4 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,87,87,2020,540,8-May-24,25,False,"$650,000","$205,000"
9/4 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,88,88,2020,540,31-Oct-24,53,False,"$650,000","$205,000"
3 TARA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,701,124,1940,540,19-Dec-22,7,False,"$650,000","$520,000"
10/27 BARTLETT STREET ,"RICCARTON, CHRISTCHURCH",8011,2,2,1,116,74,2022,539,1-Oct-24,7,False,"$680,000","$280,000"
1/10 GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,195,100,2015,539,17-Aug-24,7,False,"$610,000","$340,000"
2/10 GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,226,99,2015,539,14-Apr-24,7,False,"$610,000","$340,000"
8A ROTHERHAM STREET ,"RICCARTON, CHRISTCHURCH",8041,2,4,1,321,208,2005,539,2-Oct-24,1065,False,"$1,110,000","$500,000"
80A BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,130,1990,535,14-Nov-23,15,False,"$570,000","$325,000"
2/66 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1970,535,2-Mar-24,7,False,"$430,000","$325,000"
76 MATAI STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,551,112,1930,535,15-Dec-22,23,False,"$975,000","$900,000"
52C PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,108,76,2022,535,7-Aug-23,7,False,"$660,000","$325,000"
86 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,2,627,120,1930,535,8-Dec-23,7,False,"$700,000","$630,000"
19/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,535,3-Feb-24,7,False,"$640,000","$305,000"
4/27 BARTLETT STREET ,"RICCARTON, CHRISTCHURCH",8011,2,2,1,72,74,2022,530,3-Apr-24,7,False,"$660,000","$245,000"
116B BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,82,78,2021,530,9-Oct-24,19,False,"$690,000","$305,000"
120B BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,87,78,2021,530,1-May-24,7,False,"$690,000","$305,000"
5/4 BROADBENT STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,78,1980,530,3-Oct-24,7,False,"$460,000","$315,000"
56C BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,182,157,2008,530,16-Nov-23,7,False,"$680,000","$340,000"
15 CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,332,120,1945,530,24-Mar-23,7,False,"$580,000","$335,000"
4/66 CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,164,66,2024,530,10-Sep-24,30,False,"$610,000","$235,000"
2/33 DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,82,2016,530,11-Jan-24,7,False,"$780,000","$510,000"
3A ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,226,90,2005,530,1-Nov-23,7,False,"$530,000","$340,000"
4/45 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1990,530,16-Mar-24,7,False,"$580,000","$325,000"
74C ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,204,86,2006,530,7-Oct-24,7,False,"$580,000","$305,000"
2/35A HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,150,1980,530,23-May-24,7,False,"$740,000","$640,000"
1/8B HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,241,69,2023,530,2-May-23,56,False,"$640,000","$200,000"
16B LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,181,83,2005,530,29-Apr-23,7,False,"$560,000","$295,000"
1/16 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,98,1990,530,20-Jan-23,7,False,"$630,000","$340,000"
4/26 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,90,1975,530,9-Oct-24,7,False,"$465,000","$335,000"
3/74 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,93,1970,530,26-Apr-24,7,False,"$470,000","$315,000"
5/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,530,6-Nov-23,7,False,"$640,000","$305,000"
2/72 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,120,1990,530,2-Feb-24,7,False,"$570,000","$235,000"
7/27 BARTLETT STREET ,"RICCARTON, CHRISTCHURCH",8011,2,2,1,99,74,2022,525,26-Sep-23,7,False,"$680,000","$260,000"
5/19 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,2,1,115,73,2022,525,5-Mar-24,7,False,"$600,000","$235,000"
24B HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,110,1960,525,16-Oct-24,7,False,"$620,000","$405,000"
3/6 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,76,76,2020,525,9-Jan-23,7,False,"$630,000","$200,000"
4/4 BROADBENT STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,78,1980,520,30-May-24,7,False,"$475,000","$315,000"
6/4 BROADBENT STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,78,1980,520,9-Apr-24,7,False,"$460,000","$315,000"
5 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,417,92,1915,520,17-Oct-23,64,False,"$630,000","$600,000"
2/19 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,2,1,134,71,2022,520,25-Jan-24,2,False,"$610,000","$270,000"
18 DALLAS STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,80,1960,520,20-Oct-24,6,False,"$470,000","$350,000"
1/44 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,120,1960,520,30-Sep-23,7,False,"$600,000","$415,000"
6B ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,4,1,2,180,178,2000,520,13-Sep-23,7,False,"$750,000","$325,000"
6/12 FREYBERG AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,93,78,2020,520,12-Oct-24,7,False,"$660,000","$255,000"
4 KEA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,756,110,1940,520,12-Jun-23,7,False,"$650,000","$540,000"
2/15 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,120,1990,520,30-May-24,7,False,"$640,000","$380,000"
1/28 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1970,520,1-Mar-24,7,False,"$490,000","$340,000"
3/28 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,-,73,2024,520,20-Sep-24,2,False,"$630,000","$215,000"
6/28 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,-,73,2024,520,4-Oct-24,45,False,"$630,000","$215,000"
84B MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,2,191,131,1990,520,25-Aug-24,7,False,"$590,000","$335,000"
1/19 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1990,520,30-Jun-23,7,False,"$610,000","$340,000"
1/37 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,122,86,2020,520,21-Sep-24,7,False,"$700,000","$300,000"
2/47 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1990,520,14-Apr-24,7,False,"$600,000","$335,000"
7 PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,448,115,1940,520,31-Oct-23,7,False,"$600,000","$405,000"
2/27 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,82,1990,520,10-Jan-24,7,False,"$570,000","$350,000"
33D PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,72,1980,520,28-Dec-23,7,False,"$455,000","$305,000"
1/57 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,120,1980,520,2-Jul-24,7,False,"$660,000","$380,000"
3 RATA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1960,520,5-Mar-24,7,False,"$590,000","$495,000"
2/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,520,23-Aug-23,7,False,"$640,000","$305,000"
9/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,520,6-May-24,7,False,"$640,000","$305,000"
11/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,520,4-Jul-24,7,False,"$640,000","$305,000"
12/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,520,6-Oct-24,22,False,"$640,000","$305,000"
82C WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,80,2005,520,4-Jul-23,7,False,"$560,000","$335,000"
3/64 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,4,78,74,2020,515,13-Nov-23,7,False,"$660,000","$260,000"
116A BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,135,82,2021,510,11-Sep-23,7,False,"$720,000","$340,000"
116C BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,116,82,2021,510,26-Apr-23,7,False,"$710,000","$325,000"
120C BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,87,82,2021,510,29-Mar-24,7,False,"$650,000","$285,000"
122B BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,87,82,2021,510,12-Jun-24,7,False,"$690,000","$305,000"
3/4 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,82,1970,510,8-Aug-24,7,False,"$470,000","$335,000"
1/17 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,5,4,4,"1,012",410,1970,510,1-May-24,7,False,-,-
19A KAURI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1960,510,19-Oct-23,10,False,"$680,000","$600,000"
2/31 KILMARNOCK STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,90,1960,510,13-Dec-23,7,False,"$570,000","$405,000"
2/48 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,96,1970,510,16-Jun-24,7,False,"$485,000","$325,000"
3/32 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,125,1995,510,5-Mar-24,7,False,"$620,000","$350,000"
3/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,510,18-Jun-24,13,False,"$640,000","$305,000"
6/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,510,3-Apr-24,20,False,"$640,000","$305,000"
1/7 ROTHERHAM STREET ,"RICCARTON, CHRISTCHURCH",8041,2,4,4,"1,093",370,1970,510,28-Sep-24,3,False,-,-
12D GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,177,121,2000,509,20-Jan-23,7,False,"$680,000","$325,000"
17 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,205,81,2000,505,12-Aug-24,67,False,"$550,000","$335,000"
4/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,505,1-Mar-24,7,False,"$640,000","$305,000"
55C BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,117,88,2010,500,4-Feb-23,7,False,"$520,000","$290,000"
1/59 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,140,1990,500,30-May-23,7,False,"$570,000","$300,000"
3/63 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,118,2006,500,27-Jun-24,7,False,"$550,000","$240,000"
3/22 BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,71,1960,500,28-Sep-24,11,False,"$375,000","$305,000"
113D CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,183,139,2005,500,9-May-23,7,False,"$650,000","$330,000"
6/27 DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,130,1980,500,21-Aug-23,7,False,"$660,000","$315,000"
3/15 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,80,1970,500,10-Mar-23,7,False,"$470,000","$325,000"
17B DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,207,81,2005,500,24-Jul-24,7,False,"$530,000","$325,000"
1/36 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,66,1970,500,24-Sep-24,22,False,"$425,000","$325,000"
2/106 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,130,1990,500,31-Jul-24,7,False,"$510,000","$325,000"
8/12 FREYBERG AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,79,78,2020,500,5-Jul-23,7,False,"$670,000","$260,000"
4/16 KILMARNOCK STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,110,1970,500,12-Oct-23,7,False,"$600,000","$420,000"
1/44 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,4,"1,012",300,1970,500,4-Apr-24,7,False,-,-
55 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,231,93,2005,500,13-Jan-23,7,False,"$600,000","$360,000"
1/97 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,104,1980,500,13-Nov-24,66,True,"$530,000","$335,000"
1/28 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,-,75,2024,500,16-Sep-24,33,False,"$650,000","$225,000"
3/19 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1990,500,21-May-24,7,False,"$600,000","$335,000"
9 PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,2,597,70,1940,500,20-May-23,7,False,"$540,000","$485,000"
33F PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,71,1970,500,26-Jun-23,7,False,"$460,000","$305,000"
1/104 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,92,1975,500,14-Jan-24,7,False,"$485,000","$335,000"
2/11 PURIRI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1970,500,1-May-24,7,False,"$610,000","$510,000"
3/44 PURIRI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,70,1960,500,3-Sep-24,96,False,"$365,000","$290,000"
2/2 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,110,1990,500,14-Mar-23,7,False,"$350,000","$190,000"
5/2 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,120,1990,500,28-Oct-24,27,False,"$350,000","$190,000"
26/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,500,16-Mar-23,7,False,"$640,000","$305,000"
148 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8041,3,-,8,"2,487",708,2005,500,26-Aug-24,96,False,"$4,100,000","$3,270,000"
1/102 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1990,500,29-Jun-23,7,False,"$490,000","$290,000"
19A BROADBENT STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,310,106,2000,495,19-Jun-23,7,False,"$630,000","$360,000"
4/49 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,83,1970,495,18-Oct-23,22,False,"$460,000","$300,000"
83C BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,116,2000,495,7-Jun-23,40,False,"$520,000","$265,000"
2/7 DILWORTH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,110,1990,495,3-Oct-24,7,False,"$580,000","$325,000"
101 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,86,72,2005,495,21-Sep-23,8,False,"$530,000","$225,000"
6 KYLE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,615,100,1940,495,3-May-24,11,False,"$750,000","$680,000"
53 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,190,93,2005,495,11-Jan-23,7,False,"$570,000","$325,000"
2/2 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,65,1973,495,26-Nov-24,12,True,"$330,000","$250,000"
3/2 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,65,1973,495,26-Nov-24,12,True,"$365,000","$290,000"
