Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
32 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,519,111,1910,510.0,29-Dec-21,7,False,540000.0,235000.0
39 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,2,506,120,1960,440.0,06-Jun-19,8,False,740000.0,320000.0
41 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,2,539,80,1930,650.0,05-Jun-24,7,False,600000.0,235000.0
48 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,519,100,1970,560.0,13-Aug-22,7,False,600000.0,235000.0
58 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,-,519,44,1980,310.0,08-Jul-21,31,False,400000.0,235000.0
61 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,-,539,58,1925,350.0,11-Dec-20,22,False,590000.0,310000.0
1/65 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,85,1990,525.0,26-Jan-25,6,True,440000.0,195000.0
86 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,120,1960,440.0,10-Oct-19,7,False,610000.0,285000.0
102 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,615,100,1960,640.0,17-Jan-24,7,False,620000.0,285000.0
109 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,612,109,1960,530.0,21-Sep-21,7,False,640000.0,285000.0
2/122 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,80,1970,450.0,07-Sep-24,7,False,455000.0,215000.0
128 EFFINGHAM STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,607,110,1960,520.0,31-Jan-22,7,False,600000.0,285000.0
18 ENDEAVOUR STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,1,1,640,104,1970,370.0,27-Jan-20,7,False,390000.0,270000.0
19 ENDEAVOUR STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,100,1970,550.0,07-Sep-22,7,False,600000.0,270000.0
26 ENDEAVOUR STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,620,102,1970,450.0,05-Nov-19,7,False,570000.0,270000.0
4 EROS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,2,655,116,1970,600.0,15-May-23,7,False,680000.0,310000.0
8 EROS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,597,128,1970,430.0,04-Jan-19,8,False,600000.0,310000.0
14 EROS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,870,103,1970,425.0,28-Nov-19,7,False,540000.0,320000.0
15 EROS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,562,104,1970,520.0,17-Jun-22,7,False,580000.0,285000.0
17 EROS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,587,124,1970,410.0,31-Jul-21,7,False,610000.0,285000.0
9 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,405,75,1920,410.0,21-Jul-21,24,False,460000.0,300000.0
14 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,506,82,1930,375.0,09-Jun-20,7,False,350000.0,320000.0
21 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,1,1,506,84,2015,390.0,03-Nov-20,7,False,600000.0,320000.0
28 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,639,170,-,390.0,24-Oct-22,7,False,,
60 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,683,101,1950,410.0,05-Sep-19,22,False,540000.0,285000.0
62 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,683,103,1950,530.0,18-Oct-23,6,False,540000.0,285000.0
63 FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,-,508,100,1960,600.0,15-Jan-24,7,False,530000.0,235000.0
1/63A FLEMING STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,2,2,578,130,1970,340.0,30-Jul-20,7,False,,
1/11 GRANTLEY STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,-,2,2,600,130,1970,320.0,29-Mar-21,19,False,,
6 INVERELL PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,553,106,1970,550.0,16-Aug-23,7,False,560000.0,270000.0
15 INVERELL PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,563,102,1970,540.0,15-Jul-22,9,False,560000.0,270000.0
20 INVERELL PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,797,100,1970,635.0,13-Mar-24,7,False,570000.0,270000.0
13 JUTLAND STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,506,68,1960,375.0,22-Feb-21,7,False,500000.0,330000.0
15 JUTLAND STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,506,63,1925,420.0,02-Jun-22,7,False,350000.0,330000.0
22 JUTLAND STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,506,97,1970,410.0,26-Mar-19,8,False,560000.0,275000.0
40 JUTLAND STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,530,94,1955,620.0,08-May-24,7,False,590000.0,270000.0
41 JUTLAND STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,1,506,43,1935,450.0,23-Jan-25,13,True,425000.0,320000.0
4A LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,1,57,56,2023,440.0,03-Nov-23,20,False,470000.0,200000.0
37 LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,506,98,1920,395.0,01-Jul-19,15,False,540000.0,220000.0
2/77 LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,110,1990,500.0,19-Jul-24,7,False,500000.0,195000.0
79 LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,-,673,80,1940,400.0,20-Jul-23,7,False,520000.0,270000.0
2/90A LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,2,-,130,1990,750.0,26-Dec-24,157,False,570000.0,220000.0
93 LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,-,506,104,1920,350.0,14-Dec-19,7,False,450000.0,220000.0
105 LEAVER TERRACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,1,4,961,241,1980,650.0,01-Jul-23,7,False,870000.0,325000.0
28 LEVERETT PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,2,2,653,97,2016,450.0,04-Mar-20,7,False,630000.0,270000.0
7A MANLY PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,140,1990,380.0,29-Nov-19,7,False,600000.0,215000.0
3 MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,2,1,506,141,1920,385.0,06-May-20,7,False,500000.0,340000.0
5 MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,1,506,54,1915,445.0,28-Jun-23,7,False,475000.0,340000.0
25 MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,-,369,80,1930,400.0,29-Feb-24,10,False,470000.0,300000.0
41 MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,1,-,106,1920,475.0,24-Sep-19,6,False,600000.0,255000.0
2/50A MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,-,-,40,1970,400.0,14-Sep-22,7,False,270000.0,270000.0
54 MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,506,94,1980,650.0,13-Oct-24,22,False,610000.0,510000.0
78 MARINE PARADE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,1,1,1,567,114,1910,450.0,17-Jun-24,7,False,600000.0,540000.0
72 MARRIOTTS ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,603,106,1940,580.0,27-Nov-24,19,False,610000.0,280000.0
89 MARRIOTTS ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,546,88,1920,350.0,21-Jul-20,7,False,510000.0,250000.0
22 MONOWAI CRESCENT ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,110,1960,405.0,02-Apr-19,29,False,600000.0,285000.0
26 MONOWAI CRESCENT ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,3,607,110,1960,400.0,26-Dec-18,50,False,570000.0,285000.0
27 MONOWAI CRESCENT ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,110,1960,480.0,21-Sep-22,7,False,590000.0,285000.0
29 MONOWAI CRESCENT ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,607,115,1960,480.0,31-Jan-23,7,False,590000.0,285000.0
2 OTAKI PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,1,1,625,121,1960,650.0,21-Sep-21,7,False,600000.0,285000.0
5 OTAKI PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,645,113,1960,480.0,15-Jun-21,30,False,610000.0,300000.0
14 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,637,130,1970,580.0,08-Jul-22,7,False,570000.0,245000.0
22 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,2,506,68,1920,500.0,11-Dec-24,7,False,485000.0,220000.0
24 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,759,80,2015,200.0,03-Dec-21,8,False,560000.0,285000.0
33 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,-,578,70,1945,440.0,19-Jun-23,7,False,440000.0,285000.0
35 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,531,88,1910,430.0,21-May-20,70,False,420000.0,285000.0
1/46 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,-,100,1990,410.0,09-Apr-19,64,False,540000.0,205000.0
1/54 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,70,1970,560.0,12-Mar-24,7,False,400000.0,185000.0
68 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,490,83,2019,630.0,08-Aug-24,7,False,545000.0,235000.0
76 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,110,1965,420.0,05-Jun-20,11,False,620000.0,285000.0
84 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,90,1970,290.0,20-Mar-19,7,False,530000.0,210000.0
99 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,365,77,2020,420.0,14-Jan-21,22,False,490000.0,240000.0
109 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,-,2,1,508,104,1910,190.0,31-Oct-19,7,False,500000.0,255000.0
179 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,506,103,1925,570.0,13-May-24,30,False,570000.0,260000.0
181 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,-,156,1990,695.0,06-Nov-24,7,False,385000.0,220000.0
185 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,407,90,1920,510.0,11-Sep-22,7,False,530000.0,250000.0
198 PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,583,95,1950,550.0,10-Aug-22,15,False,620000.0,265000.0
198A PACIFIC ROAD ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,387,129,2015,445.0,01-Feb-20,7,False,610000.0,255000.0
12 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,4,506,125,1970,520.0,04-Feb-21,7,False,665000.0,275000.0
1/16 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,64,1970,395.0,17-Mar-22,7,False,420000.0,205000.0
2/16 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,64,1970,395.0,01-Dec-22,7,False,415000.0,200000.0
1/23 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,83,1970,430.0,20-Jul-21,7,False,465000.0,200000.0
2/23 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,83,1970,400.0,09-Jul-19,7,False,485000.0,210000.0
33 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,100,1970,515.0,10-Jul-24,7,False,460000.0,220000.0
35 PANDORA STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,-,110,1970,620.0,23-Dec-24,7,False,440000.0,215000.0
2/5 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,-,110,1980,440.0,09-Jun-22,7,False,480000.0,210000.0
7 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,607,110,1970,440.0,17-Aug-22,7,False,560000.0,285000.0
18 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,104,1970,500.0,10-Dec-22,7,False,560000.0,270000.0
48 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,1,2,607,150,1970,450.0,11-May-20,161,False,660000.0,270000.0
53 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,612,103,1970,375.0,07-Aug-19,29,False,590000.0,270000.0
68 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,607,124,1970,465.0,03-Jun-20,7,False,620000.0,270000.0
71 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,615,103,1970,380.0,24-Feb-20,7,False,390000.0,280000.0
82 PEGASUS AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,625,110,1970,450.0,01-Jun-21,7,False,630000.0,270000.0
16 PHILOMEL STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,2,596,180,1980,480.0,22-Dec-19,7,False,680000.0,270000.0
2/17 PHILOMEL STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,-,120,1970,550.0,13-Nov-24,7,False,460000.0,235000.0
5 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,625,145,2016,555.0,19-May-23,7,False,710000.0,270000.0
20 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,617,102,1970,485.0,21-Jan-21,7,False,630000.0,285000.0
31 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,612,110,1970,550.0,27-Jul-23,7,False,560000.0,270000.0
32 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,620,110,1970,390.0,23-Sep-20,7,False,580000.0,285000.0
33 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,622,120,1970,985.0,20-Dec-18,56,False,580000.0,270000.0
34 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,622,107,1970,550.0,19-Mar-24,7,False,650000.0,285000.0
44 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,653,125,1975,395.0,04-Dec-18,10,False,600000.0,285000.0
46 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,607,110,1970,570.0,07-Nov-24,23,False,580000.0,310000.0
47 ROYALIST AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,933,105,1970,600.0,13-Nov-24,7,False,285000.0,275000.0
3 SANDHOLM CLOSE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,2,712,186,2000,680.0,09-Sep-22,7,False,810000.0,400000.0
8 SANDHOLM CLOSE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,2,532,164,2000,550.0,06-Jul-21,7,False,730000.0,310000.0
1/18 SEA EAGLES PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,-,2,4,"1,036",-,-,590.0,13-Nov-23,8,False,,
39A SURFERS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,456,140,1990,480.0,26-Jun-21,7,False,630000.0,265000.0
45 SURFERS PLACE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,2,2,622,186,2000,490.0,29-May-19,15,False,750000.0,300000.0
2/49 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,80,1990,570.0,04-Oct-23,7,False,500000.0,215000.0
88 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,-,330,66,1960,480.0,19-Apr-23,7,False,395000.0,240000.0
103 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,-,538,114,1940,460.0,24-Feb-22,7,False,330000.0,255000.0
2/109B TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,-,70,1990,520.0,14-Nov-22,7,False,490000.0,225000.0
2/112 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,-,120,1970,520.0,18-Oct-22,7,False,500000.0,230000.0
138 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,506,80,1930,350.0,11-Apr-19,8,False,335000.0,260000.0
140 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,509,100,1960,300.0,17-Sep-24,7,False,570000.0,260000.0
151 TEDDER AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,610,110,1960,395.0,29-Mar-19,7,False,540000.0,270000.0
9B TONKS STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,280,132,2012,570.0,01-Aug-24,7,False,540000.0,230000.0
11A TONKS STREET ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,2,2,217,131,2013,450.0,22-Jul-20,2,False,550000.0,230000.0
2 TULLY LANE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,403,140,1990,585.0,04-Apr-23,7,False,660000.0,260000.0
3 TULLY LANE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,397,130,1990,420.0,31-Aug-21,7,False,600000.0,260000.0
7 TULLY LANE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,394,140,1990,680.0,13-Dec-24,7,False,640000.0,260000.0
11 WOODGROVE AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,2,1,1,434,67,1940,395.0,19-Sep-21,7,False,485000.0,245000.0
31 WOODGROVE AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,850,89,1970,490.0,24-Jul-21,14,False,600000.0,275000.0
32 WOODGROVE AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,4,1,1,572,130,1970,680.0,09-Mar-23,7,False,580000.0,260000.0
35 WOODGROVE AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,594,102,1970,650.0,10-Oct-24,7,False,650000.0,270000.0
40 WOODGROVE AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,640,91,1970,600.0,19-Dec-24,7,False,560000.0,270000.0
41 WOODGROVE AVENUE ,"NORTH NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,769,107,1970,400.0,22-Feb-21,7,False,560000.0,265000.0
400 BOWER AVENUE ,"PARKLANDS, CHRISTCHURCH",8083,3,2,2,501,155,2021,690.0,15-Apr-24,7,False,780000.0,285000.0
408 BOWER AVENUE ,"PARKLANDS, CHRISTCHURCH",8083,3,1,1,571,104,2017,520.0,19-Jan-22,22,False,520000.0,285000.0
408A BOWER AVENUE ,"PARKLANDS, CHRISTCHURCH",8083,3,2,2,541,158,2022,650.0,25-Sep-23,7,False,770000.0,285000.0
416 BOWER AVENUE ,"PARKLANDS, CHRISTCHURCH",8083,3,1,1,"1,123",120,1950,420.0,01-Sep-20,7,False,550000.0,520000.0
422 BOWER AVENUE ,"PARKLANDS, CHRISTCHURCH",8083,3,1,1,578,111,1960,620.0,22-Aug-24,7,False,520000.0,285000.0
7 BEATTY STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,673,90,1940,,12-May-20,7,False,580000.0,310000.0
42 BEATTY STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,506,125,1950,525.0,28-Feb-20,36,False,780000.0,310000.0
15 CASPIAN STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,1,683,153,2015,670.0,09-Jan-23,7,False,910000.0,330000.0
11 CRADOCK STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,-,-,72,1920,380.0,08-Sep-20,7,False,390000.0,200000.0
11A CRADOCK STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,-,-,60,1990,375.0,17-Aug-20,7,False,380000.0,200000.0
22B CRADOCK STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,522,162,2000,425.0,11-Sep-19,7,False,650000.0,240000.0
29 CRADOCK STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,471,70,1920,400.0,21-May-21,7,False,475000.0,260000.0
36A CRADOCK STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,504,147,2016,500.0,15-Sep-22,7,False,680000.0,260000.0
1/117 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,603,200,1970,460.0,13-Mar-24,7,False,,
1/118 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,536,130,1960,490.0,08-May-24,7,False,,
2/118 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,-,70,1960,360.0,18-Jan-20,7,False,415000.0,205000.0
121 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,-,6,-,"2,575",390,1960,210.0,11-Mar-19,63,False,900000.0,850000.0
122 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,90,1960,460.0,25-Apr-24,10,False,415000.0,230000.0
149B ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,95,2000,495.0,18-Apr-24,7,False,500000.0,215000.0
1/151 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,84,1930,550.0,24-Oct-24,7,False,420000.0,225000.0
2/151 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,1,1,2,-,50,1930,550.0,30-Apr-24,7,False,385000.0,225000.0
155 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,604,130,1940,495.0,06-Apr-22,8,False,620000.0,320000.0
175 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,"1,125",70,1930,375.0,21-Apr-21,41,False,700000.0,630000.0
190 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,1,562,200,1960,720.0,30-May-24,7,False,720000.0,310000.0
198 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,1,490,99,1920,620.0,21-Feb-24,7,False,540000.0,260000.0
200 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,420,122,1930,520.0,13-Nov-24,7,False,540000.0,290000.0
2/203 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,-,84,1980,390.0,23-Oct-19,37,False,500000.0,230000.0
2/204A ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,100,1980,410.0,06-Sep-22,34,False,420000.0,225000.0
1/204B ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,647,200,1980,390.0,30-Jul-20,14,False,,
2/204B ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,100,1980,380.0,24-Nov-20,5,False,420000.0,225000.0
221 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,2,444,110,1960,620.0,12-Dec-23,10,False,560000.0,290000.0
232 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,3,931,210,2000,550.0,13-Jun-23,7,False,760000.0,370000.0
1/237 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,-,80,1970,500.0,07-Mar-24,7,False,385000.0,205000.0
240 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,2,2,460,182,2014,650.0,11-Oct-24,30,False,750000.0,290000.0
2/240A ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,100,1970,510.0,23-May-23,23,False,440000.0,220000.0
255 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,687,100,1940,580.0,10-Jan-23,7,False,570000.0,310000.0
2/256 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,75,1960,480.0,29-Aug-24,7,False,405000.0,225000.0
257 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,1,1,496,92,1950,600.0,04-Sep-24,7,False,650000.0,290000.0
273 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,650,113,1950,395.0,08-Nov-18,7,False,630000.0,360000.0
308 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,2,450,158,2000,430.0,03-Oct-18,7,False,690000.0,300000.0
