Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
19 TINOKORE STREET ,"Hei Hei, Christchurch",8042,3,1,2,673,95,1950,600,16/02/2024,11,FALSE,600000
30 TINOKORE STREET ,"Hei Hei, Christchurch",8042,3,1,1,511,90,1950,530,15/01/2024,35,FALSE,680000
1 TIRANGI STREET ,"Hei Hei, Christchurch",8042,3,1,2,690,110,1960,470,2/08/2024,7,FALSE,700000
22 TIRANGI STREET ,"Hei Hei, Christchurch",8042,3,1,2,670,120,1950,570,1/02/2024,22,FALSE,710000
50 WYCOLA AVENUE ,"Hei Hei, Christchurch",8042,3,1,2,832,107,1950,595,22/07/2023,7,FALSE,870000
56 WYCOLA AVENUE ,"Hei Hei, Christchurch",8042,3,1,1,708,90,1950,540,16/12/2023,22,FALSE,740000
3 ZENITH PLACE ,"Hei Hei, Christchurch",8042,3,1,2,649,100,1980,549,11/06/2023,7,FALSE,810000
11 ZENITH PLACE ,"Hei Hei, Christchurch",8042,3,1,1,623,110,1980,550,12/06/2023,7,FALSE,780000
6 ALBION LANE ,"Hillmorton, Christchurch",8024,3,1,1,198,179,2000,695,13/12/2023,7,FALSE,560000
19 BIDWELL PLACE ,"Hillmorton, Christchurch",8025,3,1,2,685,104,1970,590,28/03/2024,7,FALSE,470000
18 CARDINAL DRIVE ,"Hillmorton, Christchurch",8025,3,1,1,703,104,1970,600,26/09/2023,7,FALSE,750000
23A COPPELL PLACE ,"Hillmorton, Christchurch",8025,3,1,2,595,130,1950,550,28/07/2023,8,FALSE,750000
2/1 FOUNTAINHEAD LANE ,"Hillmorton, Christchurch",8025,3,1,2,511,133,1990,579,30/08/2023,7,FALSE,750000
55B HALSWELL ROAD ,"Hillmorton, Christchurch",8025,3,1,2,511,147,1990,800,31/01/2024,381,FALSE,560000
60A HALSWELL ROAD ,"Hillmorton, Christchurch",8025,3,1,2,377,129,2000,560,19/04/2024,20,TRUE,700000
2/77A HALSWELL ROAD ,"Hillmorton, Christchurch",8025,3,1,1,511,118,1970,570,13/03/2024,21,FALSE,700000
120 HALSWELL ROAD ,"Hillmorton, Christchurch",8025,3,2,2,819,173,1950,680,3/09/2024,7,FALSE,690000
162 HALSWELL ROAD ,"Hillmorton, Christchurch",8025,3,1,1,378,95,1950,600,13/09/2023,7,FALSE,540000
5 HILLMORTON STREET ,"Hillmorton, Christchurch",8024,3,1,2,842,100,1940,490,5/01/2024,8,TRUE,580000
2/34 JOHN CAMPBELL CRESCENT ,"Hillmorton, Christchurch",8024,3,2,1,117,139,2015,599,20/10/2023,7,FALSE,580000
6/34 JOHN CAMPBELL CRESCENT ,"Hillmorton, Christchurch",8024,3,2,1,117,139,2015,649,24/04/2024,15,TRUE,650000
21 PAVILION CRESCENT ,"Hillmorton, Christchurch",8024,3,2,2,205,170,2000,600,15/03/2024,7,FALSE,465000
1/28 SYLVAN STREET ,"Hillmorton, Christchurch",8024,3,1,2,511,130,1960,580,7/07/2023,7,FALSE,680000
6 TEMPLETONS ROAD ,"Hillmorton, Christchurch",8025,3,1,2,617,112,1970,685,11/12/2023,7,FALSE,680000
2 YEW TREE LANE ,"Hillmorton, Christchurch",8024,3,1,2,195,169,2000,650,25/09/2023,7,FALSE,640000
23 ALDERSON AVENUE ,"Hillsborough, Christchurch",8022,3,2,2,511,167,2014,699,15/08/2023,7,FALSE,560000
29 AYNSLEY TERRACE ,"Hillsborough, Christchurch",8022,3,2,1,511,200,1930,690,24/01/2024,7,FALSE,580000
27 BISHOPSWORTH STREET ,"Hillsborough, Christchurch",8022,3,1,2,610,88,1950,600,6/02/2023,43,FALSE,590000
20 BRABOURNE STREET ,"Hillsborough, Christchurch",8022,3,1,2,607,100,1960,490,8/03/2023,7,FALSE,540000
32 BRABOURNE STREET ,"Hillsborough, Christchurch",8022,3,1,1,721,100,1960,590,10/12/2023,7,FALSE,770000
15 CURRIES ROAD ,"Hillsborough, Christchurch",8022,3,1,1,809,124,1950,600,26/10/2023,7,FALSE,810000
6 GRANGE STREET ,"Hillsborough, Christchurch",8022,3,1,1,660,112,1940,620,7/01/2023,7,FALSE,560000
1/51 GRANGE STREET ,"Hillsborough, Christchurch",8022,3,1,2,511,102,1950,775,26/09/2023,29,FALSE,550000
72 GRANGE STREET ,"Hillsborough, Christchurch",8022,3,1,2,675,100,1940,600,1/10/2024,7,FALSE,570000
6 HILLSBOROUGH TERRACE ,"Hillsborough, Christchurch",8022,3,1,1,832,130,1950,750,19/01/2024,7,FALSE,530000
75 HILLSBOROUGH TERRACE ,"Hillsborough, Christchurch",8022,3,1,2,809,110,1950,495,30/06/2023,4,FALSE,550000
226 OPAWA ROAD ,"Hillsborough, Christchurch",8022,3,1,2,658,110,1945,550,4/09/2024,30,FALSE,580000
228 OPAWA ROAD ,"Hillsborough, Christchurch",8022,3,2,2,511,161,2016,800,14/06/2023,7,FALSE,600000
280 OPAWA ROAD ,"Hillsborough, Christchurch",8022,3,1,2,675,113,1940,460,14/05/2023,7,FALSE,520000
17 BARROWCLOUGH STREET ,"Hoon Hay, Christchurch",8025,3,1,2,604,120,1970,580,8/11/2023,7,FALSE,570000
5 BENCARD PLACE ,"Hoon Hay, Christchurch",8025,3,1,2,860,130,1955,560,30/08/2023,7,FALSE,550000
20 BLAKISTON STREET ,"Hoon Hay, Christchurch",8025,3,1,2,640,120,1960,620,3/04/2024,7,FALSE,730000
3 CALLAN PLACE ,"Hoon Hay, Christchurch",8025,3,1,1,673,110,1970,520,6/12/2023,7,FALSE,690000
2/3 CAPRI LANE ,"Hoon Hay, Christchurch",8025,3,1,1,511,90,1975,500,3/05/2024,7,FALSE,670000
190 CASHMERE ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,809,136,1950,600,14/08/2023,7,FALSE,650000
13 CEDARS STREET ,"Hoon Hay, Christchurch",8025,3,2,3,511,140,1950,750,6/01/2023,7,FALSE,670000
14A CEDARS STREET ,"Hoon Hay, Christchurch",8025,3,2,2,631,190,1990,650,22/02/2024,7,FALSE,3560000
10 CHEVY PLACE ,"Hoon Hay, Christchurch",8025,3,2,1,850,136,1960,765,19/02/2024,7,FALSE,680000
1/6 DALKEITH STREET ,"Hoon Hay, Christchurch",8025,3,1,2,511,117,1950,580,17/05/2023,16,FALSE,630000
1/6 DALKEITH STREET ,"Hoon Hay, Christchurch",8025,3,2,4,900,300,1980,580,3/12/2024,27,FALSE,520000
37 DALKEITH STREET ,"Hoon Hay, Christchurch",8025,3,1,2,847,103,1950,580,25/03/2024,7,FALSE,690000
16 FUSILIER STREET ,"Hoon Hay, Christchurch",8025,3,1,2,567,120,1970,580,11/01/2023,35,FALSE,580000
63 GREENPARK STREET ,"Hoon Hay, Christchurch",8025,3,1,2,632,102,1960,650,29/03/2024,7,FALSE,620000
11 GRETA PLACE ,"Hoon Hay, Christchurch",8025,3,1,2,607,102,1960,600,20/10/2023,51,FALSE,700000
146 HENDERSONS ROAD ,"Hoon Hay, Christchurch",8025,3,1,3,822,130,1960,530,11/02/2023,7,FALSE,670000
2 HOON HAY ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,946,190,1960,500,9/06/2023,7,FALSE,780000
78 HOON HAY ROAD ,"Hoon Hay, Christchurch",8025,3,1,4,648,100,1940,590,22/04/2024,17,TRUE,520000
2/80 HOON HAY ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,511,98,1970,490,16/04/2024,23,TRUE,670000
160A HOON HAY ROAD ,"Hoon Hay, Christchurch",8025,3,1,2,511,140,1990,575,11/08/2023,7,FALSE,540000
2/298 HOON HAY ROAD ,"Hoon Hay, Christchurch",8025,3,2,2,511,180,1990,590,12/06/2023,7,FALSE,720000
31 KAIWARA STREET ,"Hoon Hay, Christchurch",8025,3,1,2,701,196,1960,700,6/09/2023,7,FALSE,830000
42 KAIWARA STREET ,"Hoon Hay, Christchurch",8025,3,1,1,612,104,1960,520,19/07/2023,7,FALSE,1080000
28 LEICESTER CRESCENT ,"Hoon Hay, Christchurch",8025,3,1,2,706,132,1970,600,18/10/2023,24,FALSE,730000
1 LEISTRELLA ROAD ,"Hoon Hay, Christchurch",8025,3,1,2,809,159,1950,595,18/03/2024,7,FALSE,600000
5 LEISTRELLA ROAD ,"Hoon Hay, Christchurch",8025,3,2,4,888,260,1980,645,23/11/2023,7,FALSE,570000
21 LEISTRELLA ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,812,111,1950,580,21/02/2024,7,FALSE,690000
24 LEISTRELLA ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,842,96,1950,520,25/05/2023,7,FALSE,630000
2 LEWIS STREET ,"Hoon Hay, Christchurch",8025,3,1,1,819,105,1950,550,23/06/2023,7,FALSE,630000
27 MATHERS ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,809,132,1950,560,14/09/2023,7,FALSE,570000
66 MATHERS ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,615,123,1960,580,24/10/2023,7,FALSE,720000
37 MAVIN ROAD ,"Hoon Hay, Christchurch",8025,3,1,2,612,120,1960,630,10/06/2023,7,FALSE,730000
61 MCBEATH AVENUE ,"Hoon Hay, Christchurch",8025,3,1,2,851,110,1950,595,29/02/2024,8,FALSE,610000
12 NORTHCROFT STREET ,"Hoon Hay, Christchurch",8025,3,1,2,604,129,1970,700,13/08/2023,7,FALSE,950000
3 OSTLER PLACE ,"Hoon Hay, Christchurch",8025,3,1,1,878,104,1970,650,26/03/2024,7,FALSE,560000
1 PABLO PLACE ,"Hoon Hay, Christchurch",8025,3,1,1,511,106,1940,620,23/10/2023,7,FALSE,570000
3 PABLO PLACE ,"Hoon Hay, Christchurch",8025,3,1,1,511,130,1980,545,2/12/2024,7,FALSE,690000
54 REDGRAVE STREET ,"Hoon Hay, Christchurch",8025,3,1,1,696,110,1970,570,8/10/2023,14,FALSE,680000
57 REDGRAVE STREET ,"Hoon Hay, Christchurch",8025,3,1,1,604,109,1970,570,21/02/2024,7,FALSE,560000
9 ROLLESBY STREET ,"Hoon Hay, Christchurch",8025,3,2,1,607,103,1960,550,19/02/2024,7,FALSE,520000
26 ROLLESBY STREET ,"Hoon Hay, Christchurch",8025,3,1,1,660,100,1960,750,22/04/2024,1366,TRUE,810000
5 RYDAL STREET ,"Hoon Hay, Christchurch",8025,3,2,2,354,152,2017,650,3/12/2024,7,FALSE,730000
47 RYDAL STREET ,"Hoon Hay, Christchurch",8025,3,1,2,701,115,1960,580,9/04/2023,7,FALSE,860000
2 SALMOND STREET ,"Hoon Hay, Christchurch",8025,3,1,1,635,100,1970,600,14/02/2024,7,FALSE,760000
60A SAMUEL STREET ,"Hoon Hay, Christchurch",8025,3,1,2,511,130,1990,580,4/02/2024,7,FALSE,630000
65 SAMUEL STREET ,"Hoon Hay, Christchurch",8025,3,1,1,814,110,1950,800,31/01/2024,309,FALSE,650000
78 SAMUEL STREET ,"Hoon Hay, Christchurch",8025,3,1,2,511,160,1990,600,27/10/2023,7,FALSE,640000
84 SPARKS ROAD ,"Hoon Hay, Christchurch",8025,3,2,4,830,130,1940,650,6/09/2023,7,FALSE,650000
165 SPARKS ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,443,102,1950,520,7/05/2023,7,FALSE,660000
8 TANKERVILLE ROAD ,"Hoon Hay, Christchurch",8025,3,1,2,400,140,1995,630,26/03/2024,7,FALSE,630000
46A TANKERVILLE ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,836,102,1970,580,11/06/2023,7,FALSE,690000
26 VICTORS ROAD ,"Hoon Hay, Christchurch",8025,3,1,1,719,122,1950,620,30/08/2023,7,FALSE,720000
4/45 AMYES ROAD ,"Hornby, Christchurch",8042,3,2,1,134,121,2022,600,19/04/2024,20,TRUE,590000
7/45 AMYES ROAD ,"Hornby, Christchurch",8042,3,3,1,133,128,2022,630,20/12/2023,7,FALSE,500000
6/59 AMYES ROAD ,"Hornby, Christchurch",8042,3,3,1,143,111,2023,650,31/03/2024,29,FALSE,620000
68 AMYES ROAD ,"Hornby, Christchurch",8042,3,1,1,511,94,1955,600,10/06/2023,7,FALSE,850000
1 AVRO CRESCENT ,"Hornby, Christchurch",8042,3,1,2,713,105,1950,560,3/11/2024,21,FALSE,810000
15 BLANKNEY STREET ,"Hornby, Christchurch",8042,3,1,2,607,120,1960,580,20/11/2023,7,FALSE,710000
43 BLANKNEY STREET ,"Hornby, Christchurch",8042,3,1,2,640,112,1960,620,16/03/2024,7,FALSE,600000
48 BLANKNEY STREET ,"Hornby, Christchurch",8042,3,1,2,511,130,1960,650,2/10/2024,7,FALSE,500000
67 BLANKNEY STREET ,"Hornby, Christchurch",8042,3,1,1,888,120,1960,580,12/01/2023,8,FALSE,650000
82 BLANKNEY STREET ,"Hornby, Christchurch",8042,3,1,3,607,105,1960,640,18/12/2023,7,FALSE,630000
33 BOSTON AVENUE ,"Hornby, Christchurch",8042,3,1,1,607,110,1960,640,22/12/2023,7,FALSE,680000
65 BOSTON AVENUE ,"Hornby, Christchurch",8042,3,1,1,607,110,1960,580,2/06/2024,7,FALSE,610000
49 BRANSTON STREET ,"Hornby, Christchurch",8042,3,1,1,819,90,1950,580,21/11/2023,7,FALSE,620000
66 BRYNLEY STREET ,"Hornby, Christchurch",8042,3,1,1,840,120,1950,530,14/08/2023,7,FALSE,650000
17 DAVIDSON CRESCENT ,"Hornby, Christchurch",8042,3,1,1,607,113,1970,530,31/08/2023,7,FALSE,660000
5 DENISE CRESCENT ,"Hornby, Christchurch",8042,3,1,2,883,101,1960,590,29/06/2023,7,FALSE,660000
20 DENISE CRESCENT ,"Hornby, Christchurch",8042,3,1,1,607,90,1960,510,1/10/2024,7,FALSE,620000
38 DICKSON CRESCENT ,"Hornby, Christchurch",8042,3,1,1,589,100,1970,530,9/12/2023,7,FALSE,530000
6 DUNLUCE PLACE ,"Hornby, Christchurch",8042,3,1,2,607,140,1970,560,4/03/2024,7,FALSE,610000
16 DUNSTAN CRESCENT ,"Hornby, Christchurch",8042,3,1,2,630,122,1960,620,13/02/2024,7,FALSE,640000
23 DUNSTAN CRESCENT ,"Hornby, Christchurch",8042,3,1,1,642,104,1960,550,20/12/2023,10,FALSE,600000
12 FAIRMONT PLACE ,"Hornby, Christchurch",8042,3,1,2,607,140,1960,620,10/11/2023,7,FALSE,550000
43 GIBSON DRIVE ,"Hornby, Christchurch",8042,3,1,2,627,120,1970,650,28/06/2023,7,FALSE,650000
8 GLENORA PLACE ,"Hornby, Christchurch",8042,3,1,1,635,111,1960,550,18/04/2024,55,TRUE,620000
5 KATHLEEN CRESCENT ,"Hornby, Christchurch",8042,3,1,2,610,110,1970,580,13/07/2023,7,FALSE,810000
37 KATHLEEN CRESCENT ,"Hornby, Christchurch",8042,3,1,2,637,110,1975,220,28/02/2024,7,FALSE,700000
7 KYDD LANE ,"Hornby, Christchurch",8042,3,1,2,331,134,2000,525,7/01/2023,7,FALSE,550000
8 KYDD LANE ,"Hornby, Christchurch",8042,3,1,2,424,150,2000,565,20/12/2023,15,FALSE,660000
9 KYDD LANE ,"Hornby, Christchurch",8042,3,1,2,330,144,2000,550,25/10/2023,7,FALSE,620000
10 KYDD LANE ,"Hornby, Christchurch",8042,3,1,2,340,150,2000,575,27/09/2023,7,FALSE,710000
5/464 MAIN ROAD SOUTH ,"Hornby, Christchurch",8042,3,2,1,130,124,2023,600,4/10/2024,43,TRUE,650000
441 MAIN SOUTH ROAD ,"Hornby, Christchurch",8042,3,2,2,367,140,1900,650,26/08/2023,5,FALSE,570000
19 MCKELLAR PLACE ,"Hornby, Christchurch",8042,3,1,2,562,113,1970,580,31/08/2023,7,FALSE,620000
90 NEILL STREET ,"Hornby, Christchurch",8042,3,1,2,911,120,1960,650,17/01/2024,7,FALSE,690000
22 ORIANA CRESCENT ,"Hornby, Christchurch",8042,3,1,1,622,110,1960,499,28/11/2023,27,FALSE,700000
53 ORIANA CRESCENT ,"Hornby, Christchurch",8042,3,1,1,640,110,1960,500,31/10/2023,7,FALSE,620000
64 ORIANA CRESCENT ,"Hornby, Christchurch",8042,3,1,2,673,113,1960,620,5/03/2024,6,TRUE,680000
36 PARKER STREET ,"Hornby, Christchurch",8042,3,1,2,848,140,1975,650,4/08/2024,7,FALSE,540000
21 PISTACIA PLACE ,"Hornby, Christchurch",8025,3,2,2,628,165,2017,750,22/08/2023,7,FALSE,580000
28 PISTACIA PLACE ,"Hornby, Christchurch",8025,3,2,2,654,179,2019,720,21/03/2024,7,FALSE,580000
4 RUAKAKA STREET ,"Hornby, Christchurch",8042,3,1,2,531,112,1970,540,12/02/2023,8,FALSE,620000
1/21 RUAKAKA STREET ,"Hornby, Christchurch",8042,3,1,1,511,110,1970,520,23/10/2023,7,FALSE,615000
39 SKERTEN AVENUE ,"Hornby, Christchurch",8042,3,1,1,650,120,1960,490,24/07/2023,7,FALSE,620000
24 SPRINGMEAD PLACE ,"Hornby, Christchurch",8042,3,1,2,622,103,1970,480,24/01/2024,7,FALSE,630000
80 SPRINGS ROAD ,"Hornby, Christchurch",8042,3,1,2,809,91,1950,650,24/02/2024,7,FALSE,630000
146 SPRINGS ROAD ,"Hornby, Christchurch",8042,3,1,2,840,170,1970,620,4/09/2024,30,FALSE,560000
162A SPRINGS ROAD ,"Hornby, Christchurch",8042,3,1,1,511,120,1950,510,13/12/2023,8,FALSE,580000
184 SPRINGS ROAD ,"Hornby, Christchurch",8042,3,1,2,837,90,1950,620,20/09/2023,7,FALSE,570000
253 WATERLOO ROAD ,"Hornby, Christchurch",8042,3,1,1,606,94,1980,620,21/12/2023,24,FALSE,600000
298 WATERLOO ROAD ,"Hornby, Christchurch",8042,3,1,1,683,90,1950,599,4/08/2024,7,FALSE,610000
5 WILMERS ROAD ,"Hornby, Christchurch",8025,3,2,2,712,177,2018,775,2/07/2024,7,FALSE,610000
2/32 AOTEA TERRACE ,"Huntsbury, Christchurch",8022,3,1,1,511,140,1990,680,9/12/2023,7,FALSE,590000
86 CENTAURUS ROAD ,"Huntsbury, Christchurch",8022,3,1,1,812,100,1950,590,31/10/2023,7,FALSE,520000
1/14 LOOKAWAY PLACE ,"Huntsbury, Christchurch",8022,3,4,2,511,185,1990,760,23/09/2023,7,FALSE,610000
50 MAJOR AITKEN DRIVE ,"Huntsbury, Christchurch",8022,3,3,2,511,310,2015,350,4/05/2024,7,FALSE,670000
1/8 PALATINE TERRACE ,"Huntsbury, Christchurch",8022,3,1,1,511,110,1970,550,14/04/2024,41,TRUE,610000
1/32 PALATINE TERRACE ,"Huntsbury, Christchurch",8022,3,1,2,511,195,1980,590,10/08/2023,7,FALSE,670000
2/51 PARKLANDS DRIVE ,"Huntsbury, Christchurch",8022,3,1,2,511,180,1970,650,12/09/2023,15,FALSE,690000
14 WHAKA TERRACE ,"Huntsbury, Christchurch",8022,3,2,2,913,158,2015,650,2/12/2024,7,FALSE,600000
12 BARLOW STREET ,"Ilam, Christchurch",8041,3,1,2,612,143,1950,1000,18/10/2023,7,FALSE,620000
2 BRAITHWAITE STREET ,"Ilam, Christchurch",8041,3,1,2,688,143,1950,540,31/08/2023,7,FALSE,570000
3 BRAITHWAITE STREET ,"Ilam, Christchurch",8041,3,1,2,678,140,1960,780,28/07/2023,7,FALSE,650000
15 BRAITHWAITE STREET ,"Ilam, Christchurch",8041,3,2,4,908,151,1960,730,21/02/2024,7,FALSE,660000
23A BRODIE STREET ,"Ilam, Christchurch",8041,3,1,2,371,160,1990,600,19/09/2023,7,FALSE,660000
1/65 BRODIE STREET ,"Ilam, Christchurch",8041,3,3,4,824,370,1980,660,14/08/2023,7,FALSE,660000
1/22 CAMROSE PLACE ,"Ilam, Christchurch",8041,3,1,3,731,220,1980,520,30/09/2023,36,FALSE,600000
5 CARRUTHERS STREET ,"Ilam, Christchurch",8041,3,2,2,708,151,1960,720,18/04/2024,21,TRUE,630000
35 CARRUTHERS STREET ,"Ilam, Christchurch",8041,3,1,2,799,140,1960,730,15/04/2024,24,TRUE,610000
36 CARRUTHERS STREET ,"Ilam, Christchurch",8041,3,1,2,799,133,1960,620,12/02/2023,19,FALSE,630000
2/3A CHILCOMBE STREET ,"Ilam, Christchurch",8041,3,1,2,511,200,1990,850,29/04/2024,20,TRUE,600000
68A CLYDE ROAD ,"Ilam, Christchurch",8041,3,1,2,957,136,1950,570,8/03/2023,7,FALSE,620000
82 CLYDE ROAD ,"Ilam, Christchurch",8041,3,1,2,511,173,1940,900,23/05/2023,7,FALSE,600000
96 CLYDE ROAD ,"Ilam, Christchurch",8041,3,1,2,956,164,1935,620,15/01/2024,7,FALSE,600000
2/97 CLYDE ROAD ,"Ilam, Christchurch",8041,3,2,2,511,200,1990,765,2/07/2024,7,FALSE,870000
10A CONISTON AVENUE ,"Ilam, Christchurch",8041,3,2,2,511,160,1990,600,2/12/2024,7,FALSE,890000
28B CREYKE ROAD ,"Ilam, Christchurch",8041,3,2,4,516,170,1990,680,26/03/2024,7,FALSE,580000
66B CREYKE ROAD ,"Ilam, Christchurch",8041,3,2,2,941,210,1970,750,22/12/2023,7,FALSE,450000
85 CREYKE ROAD ,"Ilam, Christchurch",8041,3,1,1,395,100,1950,575,12/12/2023,15,FALSE,530000
9 DALRYE PLACE ,"Ilam, Christchurch",8041,3,1,2,625,180,1980,670,26/07/2023,10,FALSE,660000
2/25 GLENEAGLES TERRACE ,"Ilam, Christchurch",8053,3,2,2,511,78,1960,700,12/11/2023,15,FALSE,540000
29 GLENEAGLES TERRACE ,"Ilam, Christchurch",8053,3,2,1,480,150,1950,650,9/12/2023,7,FALSE,700000
31 GLENEAGLES TERRACE ,"Ilam, Christchurch",8053,3,2,2,701,129,1950,850,26/02/2024,20,FALSE,660000
1/3 GLENSIDE AVENUE ,"Ilam, Christchurch",8041,3,2,2,670,170,1970,530,30/08/2023,7,FALSE,540000
14 GLENSIDE AVENUE ,"Ilam, Christchurch",8041,3,1,2,711,140,1970,720,1/08/2024,7,FALSE,600000
8 GREERS ROAD ,"Ilam, Christchurch",8041,3,1,1,809,120,1950,650,11/07/2023,7,FALSE,550000
26A GUINNESS CRESCENT ,"Ilam, Christchurch",8041,3,1,2,961,155,1960,640,28/06/2023,7,FALSE,580000
2/31 GUINNESS CRESCENT ,"Ilam, Christchurch",8041,3,1,1,511,110,1975,470,25/05/2023,7,FALSE,940000
2/23 HAMILTON AVENUE ,"Ilam, Christchurch",8041,3,2,2,511,200,1980,850,14/03/2024,30,FALSE,710000
28B HAMILTON AVENUE ,"Ilam, Christchurch",8041,3,2,2,511,180,1980,750,20/06/2023,7,FALSE,730000
1/35 HAMILTON AVENUE ,"Ilam, Christchurch",8041,3,1,1,511,138,1960,585,20/01/2024,7,FALSE,800000
107 HAMILTON AVENUE ,"Ilam, Christchurch",8041,3,2,2,668,161,1950,1195,2/02/2024,44,FALSE,1600000
26 HARE STREET ,"Ilam, Christchurch",8041,3,1,1,809,130,1955,650,8/03/2023,15,FALSE,560000
27 HARE STREET ,"Ilam, Christchurch",8041,3,1,3,812,130,1950,530,19/07/2023,16,FALSE,770000
42 HARE STREET ,"Ilam, Christchurch",8041,3,1,1,733,110,1950,850,24/08/2023,7,FALSE,600000
4 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,1,2,809,124,1960,600,30/10/2023,15,FALSE,900000
6 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,2,2,809,120,1965,1330,8/11/2023,14,FALSE,790000
15 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,1,2,809,121,1960,570,31/07/2023,7,FALSE,810000
20 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,1,1,809,110,1960,630,21/03/2024,7,FALSE,820000
1/40 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,1,2,511,110,1960,560,22/02/2024,7,FALSE,920000
52A HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,2,2,508,175,2005,1095,17/07/2023,7,FALSE,740000
55 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,1,2,809,100,1960,560,28/07/2023,7,FALSE,650000
2/58 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,1,2,511,100,1970,520,12/12/2023,7,FALSE,650000
74 HOUNSLOW STREET ,"Ilam, Christchurch",8041,3,2,2,411,190,1990,580,17/05/2023,7,FALSE,740000
1/149 ILAM ROAD ,"Ilam, Christchurch",8041,3,1,2,511,110,1960,760,28/07/2023,7,FALSE,740000
150 ILAM ROAD ,"Ilam, Christchurch",8041,3,1,3,809,170,1950,1575,25/08/2023,7,FALSE,880000
1/156 ILAM ROAD ,"Ilam, Christchurch",8041,3,1,2,511,120,1950,795,9/08/2023,7,FALSE,960000
176 ILAM ROAD ,"Ilam, Christchurch",8041,3,1,2,741,240,1980,600,22/01/2024,7,FALSE,1300000
187 ILAM ROAD ,"Ilam, Christchurch",8041,3,1,2,999,120,1950,700,28/08/2023,7,FALSE,2200000
1/241 ILAM ROAD ,"Ilam, Christchurch",8041,3,2,4,782,230,1980,740,21/07/2023,7,FALSE,1360000
2/8 ILAM PARK PLACE ,"Ilam, Christchurch",8041,3,1,2,511,210,1990,730,14/08/2023,7,FALSE,850000
9 ILKLEY PLACE ,"Ilam, Christchurch",8041,3,1,2,598,160,1980,620,7/11/2023,7,FALSE,710000
10 ILKLEY PLACE ,"Ilam, Christchurch",8041,3,1,2,683,142,1970,960,7/07/2023,7,FALSE,940000
44 LONGMUIR STREET ,"Ilam, Christchurch",8041,3,2,2,802,218,1964,750,9/09/2023,7,FALSE,1120000
2/3 LYNFIELD AVENUE ,"Ilam, Christchurch",8041,3,1,2,511,130,1980,665,5/03/2024,12,TRUE,700000
10 LYNFIELD AVENUE ,"Ilam, Christchurch",8041,3,1,2,610,240,1970,600,16/04/2024,23,TRUE,820000
30 LYNFIELD AVENUE ,"Ilam, Christchurch",8041,3,1,2,665,144,1960,580,15/05/2023,7,FALSE,760000
33 LYNFIELD AVENUE ,"Ilam, Christchurch",8041,3,2,2,663,190,1960,850,4/04/2024,10,FALSE,910000
27 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,2,607,161,1960,750,10/10/2023,7,FALSE,1070000
2/36 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,1,511,120,1960,750,22/06/2023,15,FALSE,650000
49 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,4,989,592,2022,1140,7/07/2023,7,FALSE,820000
53 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,2,607,240,1970,1365,18/09/2023,7,FALSE,770000
1/59 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,1,511,130,1960,595,22/03/2024,23,FALSE,920000
76 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,1,511,105,1955,520,11/03/2023,7,FALSE,540000
76B MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,2,2,511,165,1980,850,7/03/2023,7,FALSE,1380000
79 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,1,809,120,1950,650,10/06/2023,7,FALSE,990000
86 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,2,809,102,1950,1100,28/07/2023,7,FALSE,800000
104 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,2,809,111,1950,660,28/07/2023,7,FALSE,1170000
1/106 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,1,511,152,1950,750,7/11/2023,8,FALSE,830000
2/106 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,4,511,160,1995,850,8/03/2023,7,FALSE,660000
108 MAIDSTONE ROAD ,"Ilam, Christchurch",8041,3,1,2,809,191,1950,620,7/07/2023,7,FALSE,620000
