Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
2/38 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,105,2005,600,27-May-23,7,FALSE,550000
4/43 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,110,1970,595,6-Feb-24,7,FALSE,380000
3/46 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,110,1980,580,1-Apr-24,7,FALSE,520000
48A BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,3,1,122,114,2015,580,23-May-23,7,FALSE,640000
1/59 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,140,1990,500,30-May-23,7,FALSE,570000
1/65 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,121,2000,560,10-Oct-23,7,FALSE,560000
2/65 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,111,2008,580,30-Oct-23,7,FALSE,550000
4/67 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,-,150,1990,620,6-Feb-24,7,FALSE,510000
2/85 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,3,1,174,140,2021,800,9-Dec-23,15,FALSE,760000
4/85 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,3,1,232,143,2021,950,8-Sep-23,7,FALSE,780000
15A BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,219,174,2000,725,30-Apr-24,9,TRUE,840000
20 BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,187,149,2005,600,4-Dec-23,7,FALSE,730000
14 CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,723,120,1940,550,28-Jul-23,7,FALSE,640000
59A CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,3,6,-,398,143,2008,240,12-Nov-23,46,FALSE,720000
69 CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,90,1940,636,13-Jul-23,7,FALSE,610000
113A CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,159,122,2005,580,18-Apr-24,35,TRUE,620000
113B CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,168,120,2005,580,4-Apr-24,7,FALSE,620000
113C CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,178,120,2005,610,11-Dec-23,56,FALSE,640000
113D CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,183,139,2005,500,9-May-23,7,FALSE,650000
160 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,546,110,1930,550,25-Jan-24,7,FALSE,790000
11 DALLAS STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,"1,012",187,1930,"1,090",19-Sep-23,7,FALSE,1240000
1/18 DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,-,170,1990,600,9-Jun-23,15,FALSE,870000
4/21 DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,-,150,1990,630,5-Dec-23,7,FALSE,710000
31C DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,235,149,2000,675,11-Jan-24,7,FALSE,820000
9/77 DEANS AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,3,1,136,87,2024,760,15-Apr-24,31,TRUE,830000
105B DEANS AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,447,137,2000,625,1-Feb-24,7,FALSE,650000
3/139 DEANS AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,222,150,1990,650,1-Dec-23,7,FALSE,840000
1/20 DILWORTH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,-,230,1990,690,30-Nov-23,8,FALSE,760000
27 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,506,100,1910,600,25-Oct-23,7,FALSE,680000
1/44 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,120,1960,520,30-Sep-23,7,FALSE,600000
2/64 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,180,1990,560,8-Jan-24,69,FALSE,820000
3A ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,226,90,2005,530,1-Nov-23,7,FALSE,530000
2/16 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,113,92,2014,680,10-Aug-23,7,FALSE,610000
3/16 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,138,91,2014,680,10-Aug-23,7,FALSE,610000
18 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,506,90,1930,720,1-May-24,8,TRUE,670000
1/30 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,144,1915,700,28-Jul-23,7,FALSE,650000
61 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,506,100,1950,470,9-Aug-23,7,FALSE,720000
63 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,875,120,1950,780,16-Aug-23,7,FALSE,1110000
1/72 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,95,1910,620,16-Nov-23,7,FALSE,610000
100 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,296,120,2000,820,5-Oct-23,7,FALSE,780000
103 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,175,110,2005,940,3-Oct-23,7,FALSE,620000
115 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,315,80,1940,580,4-Sep-23,2,FALSE,620000
3/116 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,256,90,1990,680,4-Aug-23,7,FALSE,570000
120D ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,375,114,2000,899,4-Jan-24,7,FALSE,640000
121B ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,94,1940,470,25-Oct-23,7,FALSE,600000
2/19 EUSTON STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,120,1990,480,4-Dec-23,7,FALSE,640000
4B GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,4,1,156,157,2022,950,19-Dec-23,8,FALSE,760000
11 GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,292,85,1945,590,8-Jan-24,7,FALSE,580000
11A GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,225,154,1995,"1,050",6-Dec-23,8,FALSE,710000
14B GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,167,133,1998,619,29-Apr-24,20,TRUE,670000
22 GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,222,154,2006,750,12-Jan-24,7,FALSE,790000
22A GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,308,154,2006,750,25-Jan-24,7,FALSE,810000
9 HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,-,232,1940,"2,500",11-Jan-24,25,FALSE,1000000
74 HINAU STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,526,140,1910,670,1-Aug-23,20,FALSE,990000
75 HINAU STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,809,150,1920,"1,080",28-Jul-23,7,FALSE,1180000
75A HINAU STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,873,152,1950,850,16-Sep-23,7,FALSE,1140000
4/8B HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,3,1,133,97,2023,650,29-Mar-24,8,FALSE,680000
5/8B HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,3,1,120,97,2023,640,4-Dec-23,14,FALSE,680000
6/8B HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,3,1,121,96,2023,640,12-Dec-23,8,FALSE,680000
4 KEA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,756,110,1940,520,12-Jun-23,7,FALSE,650000
1/40 KILMARNOCK STREET ,"RICCARTON, CHRISTCHURCH",8011,3,3,2,214,180,2023,850,8-May-24,14,TRUE,1220000
11A KONINI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,558,170,1990,385,21-Mar-24,7,FALSE,1070000
1 KYLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,188,130,1990,625,3-May-24,6,TRUE,685000
11A LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,138,132,2010,620,21-Jul-23,7,FALSE,670000
30E LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,-,142,2006,700,1-Apr-24,32,FALSE,710000
72 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,256,120,1990,650,13-Feb-24,7,FALSE,620000
74 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,168,130,1990,550,19-Jul-23,17,FALSE,550000
75B MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,446,191,2012,600,27-Aug-23,12,FALSE,910000
90A MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,199,169,2000,720,8-Jan-24,7,FALSE,700000
1/91 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,110,1920,630,17-Jul-23,15,FALSE,460000
95 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,-,180,1990,650,26-Sep-23,7,FALSE,760000
66A MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,174,149,2000,695,28-Jul-23,7,FALSE,810000
66B MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,167,150,2000,695,28-Jul-23,7,FALSE,790000
68A MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,207,148,2010,695,1-Nov-23,7,FALSE,790000
73 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,3,673,123,1920,"1,050",23-Dec-23,7,FALSE,1200000
74 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,171,142,2000,600,24-Apr-24,15,TRUE,680000
79B MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,165,159,2012,700,18-Dec-23,7,FALSE,800000
79C MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,239,165,2012,650,3-Aug-23,7,FALSE,820000
93 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,506,110,1930,600,5-Sep-23,7,FALSE,720000
95B MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,3,3,2,238,182,2000,"1,000",9-Sep-23,7,FALSE,850000
4/45 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,157,134,2019,700,20-Oct-23,7,FALSE,820000
28A MAYFAIR STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,294,150,1990,650,19-May-23,7,FALSE,940000
28B MAYFAIR STREET ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,229,150,1990,875,16-Sep-23,7,FALSE,940000
29 MAYFAIR STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,250,1910,580,19-Dec-23,8,FALSE,650000
8A MONA VALE AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,-,193,1990,700,25-Sep-23,7,FALSE,920000
7 OAKFORD CLOSE ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,-,130,1990,600,1-Feb-24,7,FALSE,580000
4 PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,733,92,1940,550,20-May-23,7,FALSE,630000
7 PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,448,115,1940,520,31-Oct-23,7,FALSE,600000
31A PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,186,144,2006,890,17-Jul-23,7,FALSE,700000
44A PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,3,1,207,156,2022,700,19-Dec-23,5,FALSE,840000
46A PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,4,1,210,143,2022,675,28-Jul-23,7,FALSE,780000
51A PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,118,132,2000,540,25-Oct-23,7,FALSE,580000
105 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,368,105,1940,600,9-Jan-24,26,FALSE,600000
17B PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,225,85,2005,650,15-May-23,7,FALSE,620000
53 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,412,100,1920,"1,199",14-Sep-23,7,FALSE,680000
76 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,1,2,302,140,1990,595,6-Feb-24,7,FALSE,630000
2/90 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,2,1,-,120,1990,600,3-Jan-24,7,FALSE,580000
6 PIKO CRESCENT ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,678,110,1940,550,26-Oct-23,7,FALSE,600000
29 PIKO CRESCENT ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,819,111,1940,650,5-Apr-24,7,FALSE,640000
32 PIKO CRESCENT ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,875,110,1940,550,29-Jun-23,7,FALSE,640000
1/4 PUNA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,-,100,1940,760,28-Jul-23,7,FALSE,580000
23 RATA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,911,180,1920,580,14-Jul-23,22,FALSE,1260000
1/36 RATA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,5,2,469,367,2021,820,29-May-23,8,FALSE,2340000
101 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,394,134,1930,850,30-Oct-23,7,FALSE,680000
2/110 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,130,1990,700,7-Aug-23,7,FALSE,630000
5/2 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,120,1990,500,5-Dec-23,7,FALSE,350000
5A REX STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,191,164,2012,620,9-May-23,22,FALSE,720000
5B REX STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,198,152,2012,610,16-Oct-23,7,FALSE,690000
8A REX STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,191,114,2000,880,11-Aug-23,15,FALSE,610000
148 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8041,3,8,8,"2,487",708,2005,540,19-Jan-24,47,FALSE,4100000
4 TARA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,580,120,1940,600,7-Jul-23,7,FALSE,670000
2/5 TARA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,-,130,1950,940,11-Aug-23,7,FALSE,540000
2 TIKA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,779,310,2020,"1,170",9-Aug-23,82,FALSE,1730000
14 TIKA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,713,110,1940,500,3-Aug-23,7,FALSE,610000
1/16 TIKA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,120,1940,900,11-Aug-23,22,FALSE,590000
29 TIKA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,4,1,400,130,1940,580,8-Aug-23,7,FALSE,660000
5 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,485,100,1940,650,28-Sep-23,7,FALSE,600000
3/8 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,94,93,2023,635,18-Dec-23,15,FALSE,720000
10/8 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,"1,364",130,1940,495,29-Nov-23,49,FALSE,1260000
1/12 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,83,97,2023,600,12-Dec-23,62,FALSE,730000
3/12 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,3,2,1,70,97,2023,620,8-Feb-24,7,FALSE,720000
140 TOTARA STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,604,131,1930,799,18-Jul-23,7,FALSE,980000
31 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,754,102,1930,650,8-Sep-23,7,FALSE,740000
2/34 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,-,125,1940,200,31-Oct-23,71,FALSE,540000
41 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,723,180,1930,700,30-Oct-23,7,FALSE,770000
1/72 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,-,160,1990,640,18-Dec-23,7,FALSE,660000
2/72 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,120,1990,530,2-Feb-24,7,FALSE,570000
104 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,506,123,1930,620,28-Jul-23,7,FALSE,630000
10A ALEXANDRA STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,1,207,121,2019,600,18-Dec-23,7,FALSE,600000
19C ALEXANDRA STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,224,150,2016,620,27-Jan-24,7,FALSE,660000
19D ALEXANDRA STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,231,150,2016,620,4-Jul-23,7,FALSE,660000
3A AMSTEL LANE ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,304,143,1980,560,19-Jan-24,7,FALSE,710000
28 AVALON STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,670,90,1905,400,11-May-23,7,FALSE,535000
57 AVALON STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,1,145,132,2022,680,30-Nov-23,208,FALSE,790000
20 AVERILL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,694,154,1920,440,29-Jan-24,7,FALSE,710000
41 CHRYSTAL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,687,121,1920,750,8-Oct-23,7,FALSE,775000
60 CHRYSTAL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,514,94,1950,430,1-Dec-23,47,FALSE,530000
9 DRAPER STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,394,140,1920,520,11-Apr-24,92,TRUE,510000
51 DUDLEY STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,632,105,1930,Not Disclosed,21-Apr-24,18,TRUE,610000
45 EVELEYN COUZINS AVENUE ,"RICHMOND, CHRISTCHURCH",8013,3,2,1,160,123,2022,795,3-Apr-24,184,FALSE,660000
6 GUILD STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,-,450,112,1920,550,21-Sep-23,15,FALSE,520000
5/22 HEYWOOD TERRACE ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,-,130,1990,460,26-Oct-23,7,FALSE,490000
34A HEYWOOD TERRACE ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,434,182,2018,520,15-May-23,7,FALSE,750000
2/42 HEYWOOD TERRACE ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,254,96,2016,550,4-Oct-23,7,FALSE,560000
50B LONDON STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,338,136,2000,550,24-Jul-23,32,FALSE,670000
3/56 LONDON STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,-,120,1995,490,25-May-23,7,FALSE,530000
6/56 LONDON STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,-,140,1995,650,6-Mar-24,7,FALSE,540000
1C MCLEOD STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,200,157,2021,650,28-Aug-23,7,FALSE,685000
5/4 MCLEOD STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,149,132,2022,660,10-Jan-24,7,FALSE,790000
48B NORTH AVON ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,280,106,2010,540,22-Mar-24,7,FALSE,540000
15 PERTH STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,-,80,1890,490,18-Jul-23,7,FALSE,500000
52A PERTH STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,280,126,1990,550,20-Dec-23,7,FALSE,530000
104 PETRIE STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,647,144,1930,650,19-Feb-24,7,FALSE,725000
2/161 PETRIE STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,-,105,2016,620,13-Sep-23,7,FALSE,680000
1/28 SLATER STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,-,110,1910,685,1-Sep-23,28,FALSE,690000
40A SLATER STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,544,163,2022,790,10-Feb-24,7,FALSE,870000
41 SLATER STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,668,116,1910,630,23-May-23,7,FALSE,680000
71 SLATER STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,984,140,1910,425,9-Dec-23,7,FALSE,710000
1/272 STANMORE ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,-,117,2000,490,27-Jul-23,23,FALSE,240000
8/272 STANMORE ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,-,136,2000,590,30-Jan-24,7,FALSE,240000
310B STANMORE ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,199,144,2000,650,1-Jul-23,19,FALSE,355000
1/324 STANMORE ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,2,1,-,121,2016,580,25-Mar-24,7,FALSE,580000
340 STANMORE ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,314,126,2000,550,7-Jul-23,7,FALSE,570000
342 STANMORE ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,2,2,281,138,2000,650,16-Sep-23,7,FALSE,590000
20 SWANNS ROAD ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,506,110,1920,595,1-Jul-23,26,FALSE,455000
2/59 VOGEL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,-,130,1975,500,22-Jan-24,7,FALSE,405000
4/59 VOGEL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,-,130,1975,500,7-Mar-24,7,FALSE,405000
1/73 VOGEL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,1,178,149,2023,625,12-Jan-24,7,FALSE,710000
2/73 VOGEL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,2,1,163,144,2023,620,23-Dec-23,7,FALSE,690000
90 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,197,136,2019,540,29-Jun-23,8,FALSE,620000
90B WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,194,136,2018,550,7-Jul-23,7,FALSE,620000
100 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,900,120,1945,470,20-Jun-23,7,FALSE,665000
16C WARWICK STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,-,128,2000,495,6-Jun-23,7,FALSE,530000
2/17 WARWICK STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,-,97,2018,260,28-Mar-24,7,FALSE,640000
3/17 WARWICK STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,-,97,2018,260,24-Mar-24,6,FALSE,640000
4/17 WARWICK STREET ,"RICHMOND, CHRISTCHURCH",8013,3,3,1,-,97,2018,275,16-Apr-24,108,TRUE,640000
9 WOODCHESTER AVENUE ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,663,102,1920,499,31-Oct-23,37,FALSE,630000
50 RICHMOND HILL ROAD ,"RICHMOND HILL, CHRISTCHURCH",8081,3,1,1,693,150,1920,650,10-Jun-23,7,FALSE,1270000
1/55 BENTLEY STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,-,110,1955,580,21-Jul-23,59,FALSE,560000
38 CUTTS ROAD ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,809,110,1960,650,29-Mar-24,7,FALSE,630000
28 DELAWARE CRESCENT ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,572,180,1970,900,22-Jul-23,7,FALSE,750000
21 DINTON STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,607,93,1950,580,13-Dec-23,7,FALSE,660000
4 FAIRMILE PLACE ,"RUSSLEY, CHRISTCHURCH",8042,3,1,1,617,120,1960,525,6-Sep-23,27,FALSE,590000
17 FAIRMILE PLACE ,"RUSSLEY, CHRISTCHURCH",8042,3,1,1,850,121,1960,530,15-Sep-23,7,FALSE,600000
16A FOVANT STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,"1,012",110,1950,670,1-Mar-24,7,FALSE,650000
26 FOVANT STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,2,2,502,112,1940,590,3-Nov-23,7,FALSE,660000
38 HOROEKA STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,2,2,240,123,2020,590,12-Jan-24,7,FALSE,680000
87 MANAKURA STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,2,1,214,148,2021,600,4-Oct-23,7,FALSE,710000
105 MANAKURA STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,2,1,212,149,2021,610,25-Mar-24,7,FALSE,710000
15 MIRFIELD PLACE ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,678,110,1960,650,25-Jul-23,7,FALSE,740000
5A OAKHURST PLACE ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,-,150,1990,625,19-Mar-24,7,FALSE,680000
1/19 PINEHURST CRESCENT ,"RUSSLEY, CHRISTCHURCH",8042,3,2,3,812,210,-,480,24-Mar-24,7,FALSE,650000
35 PINEHURST CRESCENT ,"RUSSLEY, CHRISTCHURCH",8042,3,2,2,-,110,1960,640,10-Nov-23,7,FALSE,650000
1/74 RUSSLEY ROAD ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,-,102,1955,500,11-Jul-23,19,FALSE,560000
80 RUSSLEY ROAD ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,630,110,1970,630,23-Feb-24,7,FALSE,570000
2/51 WOODBURY STREET ,"RUSSLEY, CHRISTCHURCH",8042,3,1,1,-,110,1970,480,4-Dec-23,7,FALSE,530000
5 WYATT PLACE ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,809,130,1960,600,13-Feb-24,7,FALSE,630000
422 YALDHURST ROAD ,"RUSSLEY, CHRISTCHURCH",8042,3,1,2,747,100,1950,620,23-Feb-24,7,FALSE,570000
1/10 ALBERT TERRACE ,"SAINT MARTINS, CHRISTCHURCH",8022,3,2,3,873,250,-,580,13-Sep-23,7,FALSE,650000
40 ALBERT TERRACE ,"SAINT MARTINS, CHRISTCHURCH",8022,3,1,2,578,137,1940,675,8-Dec-23,7,FALSE,730000
34B BECKFORD ROAD ,"SAINT MARTINS, CHRISTCHURCH",8022,3,1,2,408,127,2000,550,3-Jul-23,7,FALSE,770000
