Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value,Z_Tgt,Z_Bath,Z_Car,Z_Land Size (sqm),Z_Floor Size (sqm),Z_Year Built,Z_Days on Market,Z_Capital Value,Z_Last Rental Price
1/606 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,50.0,1970.0,450.0,2024-09-02,7,False,390000.0,180000.0,-1.4453571428571428,0.0,0.0,0.0,-1.5738333333333332,-1.9271428571428573,0.0,-2.0235,-1.4453571428571428
3/225 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,450.0,2024-12-17,21,True,360000.0,143000.0,-1.4453571428571428,0.0,0.0,0.0,-1.01175,-1.9271428571428573,9442999999.999998,-2.3125714285714287,-1.4453571428571428
4/133 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,450.0,2024-11-06,7,False,365000.0,225000.0,-1.4453571428571428,0.0,0.0,0.0,-1.01175,-1.6862499999999998,0.0,-2.264392857142857,-1.4453571428571428
2/13 ABBERLEY CRESCENT ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,130.0,1980.0,450.0,2023-08-20,7,False,775000.0,420000.0,-1.4453571428571428,0.0,0.0,0.0,2.922833333333333,-1.4453571428571428,0.0,1.68625,-1.4453571428571428
2/46 ABBERLEY CRESCENT ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,58.0,1975.0,450.0,2024-04-30,7,False,470000.0,370000.0,0.6745,0.0,0.0,0.0,0.40469999999999995,0.0,0.0,0.6182916666666667,0.6745
C3/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,67.0,2010.0,450.0,2024-09-03,7,False,440000.0,175000.0,-1.4453571428571428,0.0,674500000.0,0.0,-0.6182916666666667,0.0,0.0,-1.5417142857142858,-1.4453571428571428
44 DEE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1975.0,450.0,2023-09-28,7,False,510000.0,285000.0,-1.4453571428571428,0.0,0.0,0.0,0.6745,-1.6862499999999998,0.0,-0.8672142857142857,-1.4453571428571428
3/23 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1970.0,450.0,2024-06-10,7,False,435000.0,240000.0,-1.4453571428571428,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-1.5898928571428572,-1.4453571428571428
1/78 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,450.0,2024-01-04,7,False,430000.0,255000.0,-1.4453571428571428,0.0,0.0,0.0,-0.44966666666666666,-2.4089285714285715,0.0,-1.6380714285714286,-1.4453571428571428
7/78 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,450.0,2024-04-15,21,False,430000.0,190000.0,-1.4453571428571428,0.0,0.0,0.0,-0.44966666666666666,-2.4089285714285715,9442999999.999998,-1.6380714285714286,-1.4453571428571428
5/12 KEOGHS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1976.0,450.0,2024-11-26,7,False,500000.0,265000.0,-1.4453571428571428,0.0,0.0,0.0,0.11241666666666666,-1.6380714285714286,0.0,-0.9635714285714285,-1.4453571428571428
2/459 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,40.0,1975.0,450.0,2024-11-24,14,False,350000.0,230000.0,-1.4453571428571428,0.0,0.0,0.0,-2.1359166666666667,-1.6862499999999998,4721499999.999999,-2.4089285714285715,-1.4453571428571428
2 OXLEY AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,1.0,500.0,144.0,1915.0,450.0,2023-10-08,7,False,900000.0,600000.0,-1.2141,0.0,-674500000.0,0.04864182692307692,-0.51262,-0.9274374999999999,0.0,0.0,-1.2141
1/33 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1950.0,450.0,2023-10-12,7,False,570000.0,450000.0,-1.4453571428571428,0.0,0.0,0.0,0.6745,-2.8907142857142856,0.0,-0.2890714285714286,-1.4453571428571428
4/46 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,218.0,112.0,2016.0,450.0,2024-08-05,7,False,790000.0,280000.0,-1.4453571428571428,674500000.0,0.0,0.0,1.9110833333333332,0.28907142857142853,0.0,1.8307857142857142,-1.4453571428571428
2/13 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,1.0,1,1.0,218.0,50.0,1990.0,445.0,2023-10-03,7,False,415000.0,170000.0,0.5620833333333334,0.0,0.0,0.0,-0.6745,0.6745,0.0,0.0,0.5620833333333334
3/142 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,80.0,1975.0,445.0,2024-11-26,7,False,375000.0,230000.0,-1.5417142857142858,0.0,0.0,0.0,0.11241666666666666,-1.6862499999999998,0.0,-2.1680357142857143,-1.5417142857142858
4/76 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,82.0,1965.0,445.0,2024-06-12,7,False,530000.0,265000.0,-1.5417142857142858,0.0,0.0,0.0,0.22483333333333333,-2.1680357142857143,0.0,-0.6745,-1.5417142857142858
3/40 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,445.0,2024-08-15,7,False,560000.0,405000.0,-1.5417142857142858,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,0.0,-0.38542857142857145,-1.5417142857142858
35 KINLEYS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,445.0,2024-10-29,7,False,465000.0,335000.0,-1.5417142857142858,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,0.0,-1.3008214285714286,-1.5417142857142858
1/46 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,94.0,2016.0,445.0,2024-04-11,7,False,740000.0,320000.0,-1.5417142857142858,0.0,0.0,0.0,0.8993333333333333,0.28907142857142853,0.0,1.349,-1.5417142857142858
2/56 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,1,1.0,218.0,64.0,1970.0,440.0,2024-03-05,7,False,375000.0,230000.0,-1.6380714285714284,0.0,0.0,0.0,-0.7869166666666666,-1.9271428571428573,0.0,-2.1680357142857143,-1.6380714285714284
47 BERRY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1960.0,440.0,2023-10-10,7,False,480000.0,315000.0,-1.6380714285714284,0.0,0.0,0.0,0.6745,-2.4089285714285715,0.0,-1.1562857142857144,-1.6380714285714284
7/15 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,154.0,48.0,2024.0,440.0,2024-08-27,8,False,600000.0,250000.0,0.44966666666666666,0.0,0.0,-43168000000.0,-0.9442999999999999,2.2033666666666667,674500000.0,2.0797083333333335,0.44966666666666666
15/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,90.0,2016.0,440.0,2023-11-06,7,False,640000.0,220000.0,-1.6380714285714284,0.0,674500000.0,0.0,0.6745,0.28907142857142853,0.0,0.38542857142857145,-1.6380714285714284
16/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,90.0,1970.0,440.0,2023-11-20,7,False,610000.0,220000.0,-2.8329000000000004,0.0,0.0,0.0,-1.860689655172414,-1.01175,0.0,-1.0492222222222223,-2.8329000000000004
1/18 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,440.0,2023-10-05,32,False,530000.0,345000.0,-1.6380714285714284,0.0,0.0,0.0,-0.44966666666666666,-2.4089285714285715,16862500000.0,-0.6745,-1.6380714285714284
2/29 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1960.0,440.0,2024-06-18,55,False,440000.0,265000.0,-1.6380714285714284,0.0,0.0,0.0,-1.01175,-2.4089285714285715,32375999999.999996,-1.5417142857142858,-1.6380714285714284
58 MALVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,3.0,630.0,210.0,2000.0,440.0,2024-08-20,7,False,1110000.0,670000.0,-1.2583295081967214,0.0,674500000.0,0.4702043269230769,1.26806,0.505875,0.0,0.88528125,-1.2583295081967214
1/71 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,2000.0,440.0,2024-04-19,7,False,520000.0,215000.0,-1.6380714285714284,0.0,0.0,0.0,0.6745,-0.4817857142857143,0.0,-0.7708571428571429,-1.6380714285714284
38 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,479.0,140.0,1960.0,440.0,2024-08-05,7,False,770000.0,540000.0,-1.2583295081967214,0.0,0.0,-0.019456730769230768,-0.62054,-0.168625,0.0,-0.54803125,-1.2583295081967214
1/80 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,5,5.0,931.0,280.0,1974.0,435.0,2024-02-01,7,False,670000.0,305000.0,-1.7344285714285714,2698000000.0,2698000000.0,480918499999.99994,11.354083333333334,-1.7344285714285714,0.0,0.6745,-1.7344285714285714
10 REHUA LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1980.0,435.0,2024-02-13,7,False,510000.0,210000.0,-1.7344285714285714,0.0,0.0,0.0,-1.01175,-1.4453571428571428,0.0,-0.8672142857142857,-1.7344285714285714
3/221 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,73.0,1960.0,435.0,2024-06-24,7,False,475000.0,255000.0,-1.7344285714285714,0.0,0.0,0.0,-0.2810416666666667,-2.4089285714285715,0.0,-1.2044642857142858,-1.7344285714285714
3/118 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,430.0,2024-02-28,7,False,370000.0,200000.0,-1.8307857142857142,0.0,0.0,0.0,-1.01175,-1.6862499999999998,0.0,-2.216214285714286,-1.8307857142857142
4/126 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1965.0,430.0,2024-11-19,35,False,370000.0,200000.0,-1.8307857142857142,0.0,0.0,0.0,-1.01175,-2.1680357142857143,18885999999.999996,-2.216214285714286,-1.8307857142857142
4/134 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,68.0,2017.0,430.0,2024-08-01,7,False,510000.0,200000.0,-1.8307857142857142,0.0,0.0,0.0,-0.5620833333333334,0.33725,0.0,-0.8672142857142857,-1.8307857142857142
4/107 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,430.0,2024-08-19,20,False,500000.0,265000.0,-1.8307857142857142,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,8768499999.999998,-0.9635714285714285,-1.8307857142857142
7/424 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,317.0,90.0,2010.0,430.0,2024-09-30,7,False,620000.0,255000.0,-1.8307857142857142,674500000.0,0.0,66775499999.99999,0.6745,0.0,0.0,0.19271428571428573,-1.8307857142857142
2/444 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1975.0,430.0,2023-11-29,14,False,455000.0,280000.0,-1.8307857142857142,0.0,0.0,0.0,-0.44966666666666666,-1.6862499999999998,4721499999.999999,-1.3971785714285714,-1.8307857142857142
3/7 RADNOR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1960.0,430.0,2024-07-03,28,False,460000.0,240000.0,-1.8307857142857142,0.0,0.0,0.0,-1.01175,-2.4089285714285715,14164500000.0,-1.349,-1.8307857142857142
11 REHUA LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1980.0,430.0,2024-09-30,7,False,510000.0,210000.0,-1.8307857142857142,0.0,0.0,0.0,-1.01175,-1.4453571428571428,0.0,-0.8672142857142857,-1.8307857142857142
64 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,2.0,433.0,100.0,1960.0,430.0,2024-05-30,47,False,620000.0,485000.0,-1.8307857142857142,674500000.0,674500000.0,145017499999.99997,1.2365833333333334,-2.4089285714285715,26980000000.0,0.19271428571428573,-1.8307857142857142
3/67 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,430.0,2023-07-26,16,False,400000.0,290000.0,-1.8307857142857142,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,6070500000.0,-1.927142857142857,-1.8307857142857142
1/603 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,4.0,2,1.0,218.0,130.0,1925.0,425.0,2024-03-03,86,False,300000.0,265000.0,-1.3246737704918032,0.0,-674500000.0,-0.8658245192307692,-0.8903399999999999,-0.7588125,53285499999.99999,-2.529375,-1.3246737704918032
3/126 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1975.0,425.0,2023-11-17,7,False,390000.0,265000.0,-1.9271428571428573,0.0,0.0,0.0,0.11241666666666666,-1.6862499999999998,0.0,-2.0235,-1.9271428571428573
4/990 COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1965.0,425.0,2023-11-09,22,False,435000.0,335000.0,-1.9271428571428573,0.0,0.0,0.0,0.11241666666666666,-2.1680357142857143,10117500000.0,-1.5898928571428572,-1.9271428571428573
12/544 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,420.0,2024-07-05,44,False,375000.0,190000.0,-2.0235000000000003,0.0,0.0,0.0,-1.01175,-1.6862499999999998,24956499999.999996,-2.1680357142857143,-2.0235000000000003
2/116 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,70.0,1965.0,420.0,2023-09-29,7,False,340000.0,180000.0,-2.0235000000000003,0.0,0.0,0.0,-0.44966666666666666,-2.1680357142857143,0.0,-2.5052857142857143,-2.0235000000000003
B12/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,2.0,218.0,52.0,2000.0,420.0,2024-03-19,7,False,440000.0,175000.0,0.0,0.0,674500000.0,0.0,-0.40469999999999995,1.1241666666666668,0.0,0.2810416666666667,0.0
2A COLES PLACE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,100.0,1980.0,420.0,2023-12-03,7,False,670000.0,255000.0,-2.0235000000000003,0.0,0.0,0.0,1.2365833333333334,-1.4453571428571428,0.0,0.6745,-2.0235000000000003
1/83 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,420.0,2024-10-22,7,False,450000.0,175000.0,-2.0235000000000003,0.0,0.0,0.0,-0.44966666666666666,-2.4089285714285715,0.0,-1.4453571428571428,-2.0235000000000003
3/107 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,420.0,2024-06-20,7,False,470000.0,275000.0,-2.0235000000000003,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,0.0,-1.2526428571428572,-2.0235000000000003
144A INNES ROAD ,"ST ALBANS, CHRISTCHURCH",8052,2.0,1,1.0,218.0,70.0,1970.0,420.0,2024-12-09,25,True,620000.0,405000.0,-2.0235000000000003,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,12141000000.0,0.19271428571428573,-2.0235000000000003
5/459 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,40.0,1975.0,420.0,2024-05-28,7,False,320000.0,230000.0,0.0,0.0,0.0,0.0,-2.0235,0.0,0.0,-1.0679583333333333,0.0
3/479 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1975.0,420.0,2024-06-17,7,False,420000.0,265000.0,-2.0235000000000003,0.0,0.0,0.0,0.6745,-1.6862499999999998,0.0,-1.7344285714285714,-2.0235000000000003
4/23 OXLEY AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1970.0,420.0,2024-09-10,33,False,350000.0,160000.0,-2.0235000000000003,0.0,0.0,0.0,-1.01175,-1.9271428571428573,17536999999.999996,-2.4089285714285715,-2.0235000000000003
43A PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,221.0,110.0,2005.0,420.0,2024-10-15,7,False,550000.0,350000.0,-3.1027,674500000.0,0.0,0.03613392857142857,-0.930344827586207,0.168625,0.0,-1.498888888888889,-3.1027
2/223 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,1.0,2,3.0,622.0,170.0,1950.0,420.0,2024-06-07,7,False,660000.0,590000.0,0.0,674500000.0,1349000000.0,272497999999.99997,15.513499999999999,-1.1241666666666668,0.0,2.754208333333333,0.0
3/29 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1975.0,420.0,2023-07-20,7,False,470000.0,280000.0,-2.0235000000000003,0.0,0.0,0.0,-0.44966666666666666,-1.6862499999999998,0.0,-1.2526428571428572,-2.0235000000000003
1/68 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,4.0,218.0,60.0,1975.0,420.0,2024-08-14,7,False,450000.0,280000.0,-2.0235000000000003,0.0,2023499999.9999998,0.0,-1.01175,-1.6862499999999998,0.0,-1.4453571428571428,-2.0235000000000003
102/165 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,48.0,2021.0,410.0,2024-01-24,7,False,540000.0,190000.0,-0.22483333333333333,0.0,0.0,0.0,-0.9442999999999999,2.0684666666666667,0.0,1.4052083333333334,-0.22483333333333333
4/240 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,80.0,1960.0,410.0,2024-10-23,9,False,400000.0,215000.0,-0.22483333333333333,0.0,0.0,0.0,3.3725,-0.6745,1349000000.0,-0.168625,-0.22483333333333333
3/46 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,92.0,2016.0,410.0,2023-12-19,22,False,700000.0,280000.0,-2.2162142857142855,0.0,0.0,0.0,0.7869166666666666,0.28907142857142853,10117500000.0,0.9635714285714285,-2.2162142857142855
3/4 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,400.0,2024-11-21,20,False,380000.0,125000.0,-2.4089285714285715,0.0,0.0,0.0,-1.01175,-1.9271428571428573,8768499999.999998,-2.1198571428571427,-2.4089285714285715
1/88 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,50.0,1985.0,400.0,2024-10-01,7,False,450000.0,215000.0,-0.44966666666666666,0.0,0.0,0.0,-0.6745,0.44966666666666666,0.0,0.39345833333333335,-0.44966666666666666
1/165 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,74.0,2021.0,400.0,2024-07-12,8,False,600000.0,190000.0,-2.4089285714285715,0.0,0.0,0.0,-0.22483333333333333,0.5299642857142858,674500000.0,0.0,-2.4089285714285715
498 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,2.0,880.0,164.0,1915.0,400.0,2023-09-28,7,False,970000.0,830000.0,-1.4352475409836065,-674500000.0,0.0,1.2809014423076923,0.02698,-0.9274374999999999,0.0,0.29509375,-1.4352475409836065
3/23 OXLEY AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1970.0,400.0,2024-11-15,7,False,350000.0,160000.0,-2.4089285714285715,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-2.4089285714285715,-2.4089285714285715
5/44 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,395.0,2024-05-18,6,False,490000.0,215000.0,-2.5052857142857143,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,-674500000.0,-1.0599285714285713,-2.5052857142857143
1/71 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,4,4.0,640.0,220.0,1970.0,395.0,2024-07-12,7,False,1580000.0,950000.0,-1.4573622950819671,1349000000.0,1349000000.0,0.5026322115384615,1.53786,0.0,0.0,2.866625,-1.4573622950819671
121 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,6.0,218.0,110.0,1960.0,395.0,2024-11-15,7,False,4500000.0,1710000.0,-2.5052857142857143,0.0,3372500000.0,0.0,1.7986666666666666,-2.4089285714285715,0.0,37.57928571428572,-2.5052857142857143
2/38 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,100.0,1970.0,395.0,2024-04-23,7,False,425000.0,350000.0,-2.5052857142857143,0.0,0.0,0.0,1.2365833333333334,-1.9271428571428573,0.0,-1.68625,-2.5052857142857143
2/65 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,5,4.0,581.0,220.0,1975.0,395.0,2024-07-11,7,False,1250000.0,580000.0,-2.5052857142857143,2698000000.0,2023499999.9999998,244843500000.0,7.981583333333333,-1.6862499999999998,0.0,6.263214285714286,-2.5052857142857143
76 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,4,4.0,796.0,250.0,1970.0,395.0,2024-04-22,8,False,1540000.0,760000.0,-1.4573622950819671,1349000000.0,1349000000.0,1.0085072115384615,2.34726,0.0,674500000.0,2.698,-1.4573622950819671
6/534 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,1.0,1,1.0,249.0,55.0,1966.0,390.0,2024-10-14,7,False,375000.0,210000.0,-0.6745,0.0,0.0,20909500000.0,0.0,-0.4047,0.0,-0.44966666666666666,-0.6745
4/610 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,1.0,1,1.0,218.0,55.0,1970.0,390.0,2023-10-04,7,False,315000.0,160000.0,-0.6745,0.0,0.0,0.0,0.0,-0.22483333333333333,0.0,-1.1241666666666668,-0.6745
1/6 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,390.0,2024-12-06,28,True,390000.0,160000.0,-2.601642857142857,0.0,0.0,0.0,-1.01175,-1.9271428571428573,14164500000.0,-2.0235,-2.601642857142857
608 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,4.0,3,1.0,531.0,140.0,1910.0,380.0,2023-11-21,7,False,610000.0,550000.0,-1.5237065573770492,674500000.0,-674500000.0,0.14916826923076923,-0.62054,-1.01175,0.0,-1.22253125,-1.5237065573770492
1/231 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,5.0,3,3.0,218.0,210.0,1910.0,380.0,2023-08-23,55,False,1080000.0,1000000.0,-0.6630677966101695,1.349,0.0,-2.137822033898305,-0.4328041666666667,-3.5973333333333333,32375999999.999996,0.4862674418604651,-0.6630677966101695
1/136 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,150.0,1975.0,380.0,2024-12-03,7,False,870000.0,400000.0,-3.6423,0.0,0.0,0.0,0.930344827586207,-0.843125,0.0,0.8993333333333333,-3.6423
1/137 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,4,4.0,513.0,240.0,1965.0,380.0,2024-01-25,7,False,1200000.0,830000.0,-1.5237065573770492,1349000000.0,1349000000.0,0.09079807692307693,2.0774600000000003,-0.0843125,0.0,1.2646875,-1.5237065573770492
6/459 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,40.0,1975.0,380.0,2024-02-20,7,False,320000.0,230000.0,-0.8993333333333333,0.0,0.0,0.0,-2.0235,0.0,0.0,-1.0679583333333333,-0.8993333333333333
5/463 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,1.0,323.0,110.0,1965.0,380.0,2024-11-29,18,False,570000.0,375000.0,-1.5237065573770492,0.0,-674500000.0,-0.5253317307692307,-1.42994,-0.0843125,7419500000.0,-1.39115625,-1.5237065573770492
422 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,5.0,2,3.0,913.0,260.0,2000.0,375.0,2023-09-18,7,False,1320000.0,1050000.0,-0.6859322033898305,0.0,0.0,0.510638418079096,0.12927916666666667,0.44966666666666666,0.0,1.2391976744186046,-0.6859322033898305
3/534 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,1.0,1,1.0,150.0,55.0,1960.0,370.0,2023-11-08,7,False,375000.0,210000.0,-1.1241666666666668,0.0,0.0,-45866000000.0,0.0,-0.6745,0.0,-0.44966666666666666,-1.1241666666666668
2/129 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,80.0,1970.0,370.0,2024-11-03,12,False,350000.0,210000.0,-2.9870714285714284,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,3372500000.0,-2.4089285714285715,-2.9870714285714284
1/160 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,110.0,1990.0,350.0,2024-01-08,7,False,310000.0,260000.0,-3.3725,0.0,0.0,0.0,1.7986666666666666,-0.9635714285714286,0.0,-2.7943571428571428,-3.3725
3/459 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,50.0,1970.0,350.0,2024-05-17,7,False,350000.0,230000.0,-1.5738333333333332,0.0,0.0,0.0,-0.6745,-0.22483333333333333,0.0,-0.7307083333333333,-1.5738333333333332
3/11 RADNOR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,50.0,1970.0,340.0,2024-03-04,7,False,455000.0,220000.0,-3.5652142857142857,0.0,0.0,0.0,-1.5738333333333332,-1.9271428571428573,0.0,-1.3971785714285714,-3.5652142857142857
6/168 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,1.0,1,1.0,218.0,60.0,1965.0,335.0,2024-02-21,7,False,315000.0,195000.0,-1.9110833333333332,0.0,0.0,0.0,0.6745,-0.44966666666666666,0.0,-1.1241666666666668,-1.9110833333333332
12 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,4.0,1,1.0,647.0,133.0,1915.0,320.0,2023-11-15,7,False,930000.0,650000.0,-1.789083606557377,-674500000.0,-674500000.0,0.5253317307692307,-0.8094,-0.9274374999999999,0.0,0.12646875,-1.789083606557377
